t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.485009,-0.038026,0.108965,0.000194,0.000018,0.000438,-2.763075,WAIT_USER_CONFIRM
0.001000,0.485010,-0.038027,0.108965,0.000442,-0.000205,-0.000087,-2.763083,WAIT_USER_CONFIRM
0.002000,0.485012,-0.038025,0.108967,0.000197,0.000632,-0.000227,-2.763116,WAIT_USER_CONFIRM
0.003000,0.485012,-0.038026,0.108968,0.000199,0.000360,-0.000047,-2.763196,WAIT_USER_CONFIRM
0.004000,0.485011,-0.038024,0.108968,0.000165,0.000679,0.000339,-2.763335,WAIT_USER_CONFIRM
0.005000,0.485007,-0.038025,0.108964,-0.000617,0.000756,-0.000333,-2.763520,WAIT_USER_CONFIRM
0.006000,0.485010,-0.038023,0.108967,0.001032,0.000753,0.001460,-2.763688,WAIT_USER_CONFIRM
0.007000,0.485005,-0.038024,0.108962,-0.000584,0.000799,-0.000125,-2.763714,WAIT_USER_CONFIRM
0.008000,0.485003,-0.038024,0.108956,-0.000986,0.000464,-0.001731,-2.763430,WAIT_USER_CONFIRM
0.009000,0.485002,-0.038023,0.108955,-0.000952,0.000562,-0.001610,-2.762684,WAIT_USER_CONFIRM
0.010000,0.484999,-0.038023,0.108952,-0.001583,0.000361,-0.001967,-2.761397,WAIT_USER_CONFIRM
0.011000,0.484997,-0.038024,0.108950,-0.001741,0.000164,-0.002217,-2.759556,WAIT_USER_CONFIRM
0.012000,0.484988,-0.038024,0.108941,-0.003893,-0.000542,-0.004318,-2.757173,WAIT_USER_CONFIRM
0.013000,0.484986,-0.038023,0.108940,-0.003955,0.000210,-0.003876,-2.754297,WAIT_USER_CONFIRM
0.014000,0.484985,-0.038023,0.108938,-0.002993,-0.000257,-0.003486,-2.751021,WAIT_USER_CONFIRM
0.015000,0.484981,-0.038024,0.108934,-0.003755,-0.000500,-0.003865,-2.747442,WAIT_USER_CONFIRM
0.016000,0.484972,-0.038024,0.108924,-0.005743,-0.000662,-0.005884,-2.743640,WAIT_USER_CONFIRM
0.017000,0.484968,-0.038024,0.108920,-0.004999,-0.000430,-0.005332,-2.739701,WAIT_USER_CONFIRM
0.018000,0.484966,-0.038024,0.108918,-0.004198,-0.000260,-0.004246,-2.735744,WAIT_USER_CONFIRM
0.019000,0.484958,-0.038024,0.108910,-0.005174,-0.000178,-0.005220,-2.731891,WAIT_USER_CONFIRM
0.020000,0.484956,-0.038026,0.108908,-0.004249,-0.000182,-0.004332,-2.728219,WAIT_USER_CONFIRM
0.021000,0.484951,-0.038026,0.108903,-0.004861,-0.000559,-0.004787,-2.724760,WAIT_USER_CONFIRM
0.022000,0.484947,-0.038026,0.108901,-0.004653,-0.000305,-0.004079,-2.721513,WAIT_USER_CONFIRM
0.023000,0.484944,-0.038022,0.108897,-0.003653,0.001123,-0.003480,-2.718443,WAIT_USER_CONFIRM
0.024000,0.484941,-0.038026,0.108893,-0.003252,-0.000569,-0.003419,-2.715481,WAIT_USER_CONFIRM
0.025000,0.484938,-0.038026,0.108890,-0.003501,-0.000639,-0.003388,-2.712531,WAIT_USER_CONFIRM
0.026000,0.484933,-0.038024,0.108885,-0.003576,-0.000395,-0.003806,-2.709499,WAIT_USER_CONFIRM
0.027000,0.484932,-0.038026,0.108882,-0.002890,-0.000690,-0.003614,-2.706327,WAIT_USER_CONFIRM
0.028000,0.484931,-0.038025,0.108881,-0.002331,-0.000092,-0.002845,-2.703012,WAIT_USER_CONFIRM
0.029000,0.484927,-0.038023,0.108878,-0.002249,0.000282,-0.002817,-2.699583,WAIT_USER_CONFIRM
0.030000,0.484924,-0.038026,0.108876,-0.002729,-0.000813,-0.003199,-2.696073,WAIT_USER_CONFIRM
0.031000,0.484923,-0.038023,0.108873,-0.002113,0.000262,-0.002586,-2.692506,WAIT_USER_CONFIRM
0.032000,0.484919,-0.038023,0.108870,-0.002349,0.000147,-0.002592,-2.688904,WAIT_USER_CONFIRM
0.033000,0.484916,-0.038023,0.108866,-0.002391,0.000124,-0.002738,-2.685275,WAIT_USER_CONFIRM
0.034000,0.484915,-0.038024,0.108867,-0.002260,0.000256,-0.002232,-2.681612,WAIT_USER_CONFIRM
0.035000,0.484913,-0.038024,0.108864,-0.002274,0.000413,-0.002502,-2.677889,WAIT_USER_CONFIRM
0.036000,0.484912,-0.038023,0.108862,-0.001592,0.000088,-0.001901,-2.674067,WAIT_USER_CONFIRM
0.037000,0.484910,-0.038020,0.108861,-0.001836,0.000209,-0.001734,-2.670086,WAIT_USER_CONFIRM
0.038000,0.484906,-0.038023,0.108856,-0.002370,-0.000654,-0.002803,-2.665875,WAIT_USER_CONFIRM
0.039000,0.484903,-0.038022,0.108853,-0.002482,-0.000166,-0.002655,-2.661371,WAIT_USER_CONFIRM
0.040000,0.484900,-0.038022,0.108850,-0.002879,0.000534,-0.003269,-2.656546,WAIT_USER_CONFIRM
0.041000,0.484898,-0.038020,0.108846,-0.002740,0.000370,-0.003441,-2.651426,WAIT_USER_CONFIRM
0.042000,0.484894,-0.038022,0.108843,-0.002570,-0.000534,-0.003292,-2.646081,WAIT_USER_CONFIRM
0.043000,0.484891,-0.038021,0.108839,-0.002446,0.000446,-0.003215,-2.640617,WAIT_USER_CONFIRM
0.044000,0.484888,-0.038024,0.108838,-0.002318,-0.000937,-0.002700,-2.635140,WAIT_USER_CONFIRM
0.045000,0.484886,-0.038024,0.108835,-0.002014,-0.001015,-0.002464,-2.629727,WAIT_USER_CONFIRM
0.046000,0.484882,-0.038022,0.108829,-0.002680,-0.000307,-0.003542,-2.624411,WAIT_USER_CONFIRM
0.047000,0.484881,-0.038022,0.108828,-0.002225,-0.000792,-0.002775,-2.619204,WAIT_USER_CONFIRM
0.048000,0.484873,-0.038024,0.108818,-0.004263,-0.001003,-0.005232,-2.614131,WAIT_USER_CONFIRM
0.049000,0.484871,-0.038023,0.108816,-0.004084,-0.000796,-0.004749,-2.609273,WAIT_USER_CONFIRM
0.050000,0.484869,-0.038026,0.108814,-0.003021,-0.001429,-0.003679,-2.604774,WAIT_USER_CONFIRM
0.051000,0.484868,-0.038026,0.108811,-0.002725,-0.000505,-0.003491,-2.600803,WAIT_USER_CONFIRM
0.052000,0.484862,-0.038023,0.108807,-0.003130,0.000200,-0.003618,-2.597481,WAIT_USER_CONFIRM
0.053000,0.484860,-0.038024,0.108805,-0.002700,0.000165,-0.003043,-2.594856,WAIT_USER_CONFIRM
0.054000,0.484856,-0.038023,0.108800,-0.003070,0.000560,-0.003650,-2.592917,WAIT_USER_CONFIRM
0.055000,0.484856,-0.038020,0.108799,-0.002242,0.001036,-0.002917,-2.591612,WAIT_USER_CONFIRM
0.056000,0.484851,-0.038022,0.108795,-0.003241,0.000113,-0.003221,-2.590872,WAIT_USER_CONFIRM
0.057000,0.484851,-0.038021,0.108795,-0.002544,0.000326,-0.002678,-2.590614,WAIT_USER_CONFIRM
0.058000,0.484847,-0.038022,0.108792,-0.003065,0.000316,-0.002538,-2.590740,WAIT_USER_CONFIRM
0.059000,0.484848,-0.038021,0.108792,-0.001976,0.000598,-0.001649,-2.591129,WAIT_USER_CONFIRM
0.060000,0.484845,-0.038020,0.108788,-0.002268,0.000759,-0.002689,-2.591640,WAIT_USER_CONFIRM
0.061000,0.484841,-0.038019,0.108783,-0.001701,0.000270,-0.002214,-2.592134,WAIT_USER_CONFIRM
0.062000,0.484839,-0.038018,0.108783,-0.001640,0.000956,-0.001647,-2.592508,WAIT_USER_CONFIRM
0.063000,0.484838,-0.038019,0.108782,-0.001321,0.000585,-0.001146,-2.592687,WAIT_USER_CONFIRM
0.064000,0.484834,-0.038020,0.108777,-0.001503,0.000286,-0.002072,-2.592598,WAIT_USER_CONFIRM
0.065000,0.484830,-0.038021,0.108774,-0.001934,-0.000410,-0.002052,-2.592180,WAIT_USER_CONFIRM
0.066000,0.484831,-0.038018,0.108774,-0.001299,0.000988,-0.001267,-2.591408,WAIT_USER_CONFIRM
0.067000,0.484828,-0.038017,0.108771,-0.001961,0.001016,-0.001720,-2.590287,WAIT_USER_CONFIRM
0.068000,0.484824,-0.038016,0.108766,-0.002324,0.000744,-0.002549,-2.588839,WAIT_USER_CONFIRM
0.069000,0.484823,-0.038017,0.108765,-0.002053,0.000404,-0.002085,-2.587104,WAIT_USER_CONFIRM
0.070000,0.484822,-0.038016,0.108765,-0.001695,0.000579,-0.001525,-2.585158,WAIT_USER_CONFIRM
0.071000,0.484820,-0.038017,0.108762,-0.001420,0.001028,-0.001150,-2.583083,WAIT_USER_CONFIRM
0.072000,0.484817,-0.038015,0.108761,-0.001747,0.001185,-0.001147,-2.580921,WAIT_USER_CONFIRM
0.073000,0.484815,-0.038015,0.108758,-0.001835,0.001623,-0.001524,-2.578669,WAIT_USER_CONFIRM
0.074000,0.484816,-0.038015,0.108758,-0.001166,0.001611,-0.001231,-2.576304,WAIT_USER_CONFIRM
0.075000,0.484812,-0.038016,0.108755,-0.002213,0.001155,-0.001989,-2.573809,WAIT_USER_CONFIRM
0.076000,0.484811,-0.038018,0.108754,-0.002004,-0.000184,-0.001515,-2.571196,WAIT_USER_CONFIRM
0.077000,0.484808,-0.038017,0.108751,-0.002469,0.000513,-0.002166,-2.568508,WAIT_USER_CONFIRM
0.078000,0.484805,-0.038019,0.108748,-0.002171,0.000191,-0.002036,-2.565808,WAIT_USER_CONFIRM
0.079000,0.484804,-0.038020,0.108747,-0.002143,-0.000545,-0.001989,-2.563177,WAIT_USER_CONFIRM
0.080000,0.484800,-0.038020,0.108743,-0.002568,-0.000397,-0.002354,-2.560709,WAIT_USER_CONFIRM
0.081000,0.484798,-0.038021,0.108741,-0.002296,-0.000740,-0.002136,-2.558500,WAIT_USER_CONFIRM
0.082000,0.484798,-0.038021,0.108739,-0.001268,-0.000804,-0.001752,-2.556636,WAIT_USER_CONFIRM
0.083000,0.484794,-0.038019,0.108735,-0.001609,-0.000513,-0.001922,-2.555182,WAIT_USER_CONFIRM
0.084000,0.484793,-0.038019,0.108735,-0.001315,-0.000200,-0.001214,-2.554172,WAIT_USER_CONFIRM
0.085000,0.484791,-0.038021,0.108733,-0.001476,-0.000360,-0.001114,-2.553594,WAIT_USER_CONFIRM
0.086000,0.484788,-0.038021,0.108730,-0.002046,-0.000546,-0.001640,-2.553387,WAIT_USER_CONFIRM
0.087000,0.484788,-0.038021,0.108731,-0.002027,-0.000288,-0.001282,-2.553453,WAIT_USER_CONFIRM
0.088000,0.484786,-0.038019,0.108728,-0.002009,-0.000027,-0.001809,-2.553688,WAIT_USER_CONFIRM
0.089000,0.484788,-0.038020,0.108729,-0.000837,-0.000391,-0.000621,-2.553999,WAIT_USER_CONFIRM
0.090000,0.484783,-0.038021,0.108724,-0.001779,-0.000871,-0.001973,-2.554307,WAIT_USER_CONFIRM
0.091000,0.484783,-0.038021,0.108724,-0.000965,-0.000276,-0.001241,-2.554554,WAIT_USER_CONFIRM
0.092000,0.484779,-0.038022,0.108721,-0.002081,-0.000761,-0.001630,-2.554714,WAIT_USER_CONFIRM
0.093000,0.484777,-0.038019,0.108717,-0.002037,0.000291,-0.002419,-2.554792,WAIT_USER_CONFIRM
0.094000,0.484775,-0.038022,0.108716,-0.002036,-0.000781,-0.002416,-2.554825,WAIT_USER_CONFIRM
0.095000,0.484773,-0.038020,0.108714,-0.002273,0.000241,-0.002539,-2.554896,WAIT_USER_CONFIRM
0.096000,0.484771,-0.038020,0.108712,-0.002310,-0.000128,-0.002360,-2.555119,WAIT_USER_CONFIRM
0.097000,0.484771,-0.038020,0.108714,-0.000587,-0.000167,-0.000418,-2.555600,WAIT_USER_CONFIRM
0.098000,0.484769,-0.038020,0.108710,-0.001078,0.000100,-0.001359,-2.556385,WAIT_USER_CONFIRM
0.099000,0.484769,-0.038018,0.108710,-0.000914,0.000230,-0.000717,-2.557437,WAIT_USER_CONFIRM
0.100000,0.484765,-0.038019,0.108707,-0.001778,-0.000335,-0.001527,-2.558666,WAIT_USER_CONFIRM
0.101000,0.484764,-0.038020,0.108705,-0.001517,-0.000729,-0.001617,-2.559969,WAIT_USER_CONFIRM
0.102000,0.484766,-0.038020,0.108707,-0.000449,-0.000080,-0.000456,-2.561264,WAIT_USER_CONFIRM
0.103000,0.484763,-0.038019,0.108703,-0.001317,-0.000052,-0.001419,-2.562493,WAIT_USER_CONFIRM
0.104000,0.484764,-0.038019,0.108705,-0.000084,-0.000018,0.000038,-2.563603,WAIT_USER_CONFIRM
0.105000,0.484760,-0.038018,0.108700,-0.001364,0.000621,-0.001572,-2.564542,WAIT_USER_CONFIRM
0.106000,0.484759,-0.038019,0.108700,-0.001014,0.000821,-0.001188,-2.565270,WAIT_USER_CONFIRM
