t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.499008,-0.205212,0.092327,0.001138,0.000828,0.000246,-9.892112,MOVE_JOINT
0.001000,0.499007,-0.205217,0.092328,-0.000117,-0.000908,0.000234,-9.892112,MOVE_JOINT
0.002000,0.499009,-0.205214,0.092328,-0.000327,-0.000136,-0.000252,-9.864871,MOVE_JOINT
0.003000,0.499008,-0.205214,0.092328,-0.001057,0.000104,-0.000805,-9.843078,MOVE_JOINT
0.004000,0.499004,-0.205215,0.092327,-0.001959,0.000185,-0.001115,-9.790790,MOVE_JOINT
0.005000,0.498997,-0.205215,0.092320,-0.002861,0.000767,-0.002251,-9.748961,MOVE_JOINT
0.006000,0.498990,-0.205215,0.092314,-0.003034,0.000994,-0.002776,-9.715499,MOVE_JOINT
0.007000,0.498979,-0.205215,0.092304,-0.003982,0.001146,-0.004113,-9.763816,MOVE_JOINT
0.008000,0.498974,-0.205219,0.092297,-0.003506,-0.000535,-0.004130,-9.802469,MOVE_JOINT
0.009000,0.498965,-0.205217,0.092287,-0.003704,0.000340,-0.005325,-9.759582,MOVE_JOINT
0.010000,0.498962,-0.205216,0.092282,-0.003221,0.000201,-0.005355,-9.725271,MOVE_JOINT
0.011000,0.498954,-0.205224,0.092276,-0.004446,-0.002101,-0.005776,-9.697818,MOVE_JOINT
0.012000,0.498953,-0.205224,0.092274,-0.004473,-0.002103,-0.005531,-9.518846,MOVE_JOINT
0.013000,0.498946,-0.205225,0.092270,-0.006344,-0.002020,-0.005986,-9.375677,MOVE_JOINT
0.014000,0.498943,-0.205225,0.092269,-0.006066,-0.000918,-0.005505,-9.104085,MOVE_JOINT
0.015000,0.498937,-0.205228,0.092267,-0.006634,-0.001863,-0.004652,-8.886816,MOVE_JOINT
0.016000,0.498930,-0.205228,0.092267,-0.008000,-0.002230,-0.003897,-8.713007,MOVE_JOINT
0.017000,0.498920,-0.205231,0.092265,-0.009009,-0.002492,-0.003446,-8.609482,MOVE_JOINT
0.018000,0.498912,-0.205232,0.092265,-0.009200,-0.002603,-0.002850,-8.526664,MOVE_JOINT
0.019000,0.498903,-0.205232,0.092264,-0.009606,-0.002280,-0.002571,-8.930651,MOVE_JOINT
0.020000,0.498896,-0.205230,0.092263,-0.009487,-0.001294,-0.001976,-9.253834,MOVE_JOINT
0.021000,0.498887,-0.205233,0.092263,-0.009029,-0.001638,-0.001256,-9.512377,MOVE_JOINT
0.022000,0.498885,-0.205226,0.092265,-0.007235,0.000610,-0.000525,-9.883881,MOVE_JOINT
0.023000,0.498879,-0.205227,0.092265,-0.006327,0.000784,-0.000236,-10.181076,MOVE_JOINT
0.024000,0.498873,-0.205228,0.092264,-0.005719,-0.000096,-0.000110,-10.305487,MOVE_JOINT
0.025000,0.498867,-0.205232,0.092262,-0.005476,-0.001358,-0.000218,-10.405007,MOVE_JOINT
0.026000,0.498862,-0.205232,0.092262,-0.004618,-0.000307,-0.000060,-10.484620,MOVE_JOINT
0.027000,0.498861,-0.205231,0.092263,-0.002703,0.000625,0.000381,-10.530221,MOVE_JOINT
0.028000,0.498860,-0.205231,0.092263,-0.001927,0.000446,0.000273,-10.566701,MOVE_JOINT
0.029000,0.498859,-0.205232,0.092265,-0.001308,-0.000123,0.001037,-10.362942,MOVE_JOINT
0.030000,0.498858,-0.205231,0.092267,-0.001351,-0.000074,0.001095,-10.199934,MOVE_JOINT
0.031000,0.498859,-0.205231,0.092269,-0.000967,0.000242,0.001272,-10.069526,MOVE_JOINT
0.032000,0.498852,-0.205232,0.092269,-0.003338,-0.000506,0.000471,-9.950384,MOVE_JOINT
0.033000,0.498852,-0.205231,0.092273,-0.002504,0.000011,0.001558,-9.855068,MOVE_JOINT
0.034000,0.498851,-0.205232,0.092276,-0.002721,-0.000849,0.002181,-9.842358,MOVE_JOINT
0.035000,0.498852,-0.205234,0.092281,-0.001971,-0.001022,0.002903,-9.832188,MOVE_JOINT
0.036000,0.498853,-0.205231,0.092283,-0.001375,0.000567,0.002729,-9.824054,MOVE_JOINT
0.037000,0.498853,-0.205235,0.092288,-0.001140,-0.000772,0.003168,-9.845392,MOVE_JOINT
0.038000,0.498856,-0.205237,0.092291,-0.000587,-0.001363,0.003170,-9.862463,MOVE_JOINT
0.039000,0.498856,-0.205238,0.092295,-0.000147,-0.001113,0.003256,-10.027102,MOVE_JOINT
0.040000,0.498856,-0.205239,0.092296,-0.000304,-0.001705,0.002740,-10.158814,MOVE_JOINT
0.041000,0.498855,-0.205242,0.092297,-0.000085,-0.001597,0.002379,-10.264182,MOVE_JOINT
0.042000,0.498856,-0.205243,0.092298,0.000378,-0.001085,0.001906,-10.370451,MOVE_JOINT
0.043000,0.498856,-0.205245,0.092298,-0.000159,-0.001123,0.000939,-10.455467,MOVE_JOINT
0.044000,0.498860,-0.205243,0.092300,0.001238,0.000069,0.001088,-10.371220,MOVE_JOINT
0.045000,0.498862,-0.205247,0.092301,0.000695,-0.001288,0.000800,-10.303821,MOVE_JOINT
0.046000,0.498863,-0.205249,0.092303,0.001049,-0.001091,0.000927,-10.249900,MOVE_JOINT
0.047000,0.498863,-0.205250,0.092303,0.000808,-0.001068,0.001084,-10.108738,MOVE_JOINT
0.048000,0.498864,-0.205252,0.092304,0.000578,-0.001447,0.000780,-9.995807,MOVE_JOINT
0.049000,0.498867,-0.205252,0.092305,0.001329,-0.000952,0.000737,-9.802891,MOVE_JOINT
0.050000,0.498866,-0.205256,0.092306,0.000542,-0.001793,0.000797,-9.648557,MOVE_JOINT
0.051000,0.498863,-0.205256,0.092305,-0.000137,-0.001064,0.000207,-9.525093,MOVE_JOINT
0.052000,0.498864,-0.205255,0.092306,0.000272,-0.000382,0.000773,-9.443979,MOVE_JOINT
0.053000,0.498861,-0.205259,0.092306,-0.001673,-0.002340,0.000107,-9.379085,MOVE_JOINT
0.054000,0.498865,-0.205260,0.092311,0.000242,-0.001874,0.001600,-9.483735,MOVE_JOINT
0.055000,0.498864,-0.205258,0.092309,0.000008,-0.000282,0.000673,-9.567456,MOVE_JOINT
0.056000,0.498862,-0.205260,0.092309,-0.000674,-0.000674,0.000375,-9.634433,MOVE_JOINT
0.057000,0.498865,-0.205264,0.092314,0.000458,-0.001368,0.001619,-9.745363,MOVE_JOINT
0.058000,0.498861,-0.205263,0.092312,-0.001383,-0.001266,0.000645,-9.834108,MOVE_JOINT
0.059000,0.498864,-0.205257,0.092312,-0.000247,0.000843,0.000559,-9.926140,MOVE_JOINT
0.060000,0.498862,-0.205261,0.092313,-0.000834,-0.000578,0.000339,-9.999765,MOVE_JOINT
0.061000,0.498865,-0.205258,0.092313,0.000288,0.000568,0.000313,-10.058664,MOVE_JOINT
0.062000,0.498860,-0.205261,0.092311,-0.000919,-0.000535,-0.000218,-10.027740,MOVE_JOINT
0.063000,0.498865,-0.205257,0.092316,0.000778,-0.000055,0.001522,-10.003000,MOVE_JOINT
0.064000,0.498865,-0.205255,0.092316,0.000389,0.000750,0.000976,-9.899178,MOVE_JOINT
0.065000,0.498871,-0.205254,0.092321,0.002330,0.000985,0.002393,-9.816120,MOVE_JOINT
0.066000,0.498867,-0.205252,0.092318,0.000434,0.000975,0.000780,-9.749674,MOVE_JOINT
0.067000,0.498869,-0.205250,0.092320,0.000874,0.001441,0.001358,-9.677291,MOVE_JOINT
0.068000,0.498873,-0.205250,0.092323,0.001892,0.000659,0.002276,-9.619384,MOVE_JOINT
0.069000,0.498873,-0.205250,0.092325,0.001658,0.000494,0.002290,-9.681928,MOVE_JOINT
0.070000,0.498875,-0.205245,0.092326,0.001736,0.001065,0.002122,-9.731964,MOVE_JOINT
0.071000,0.498874,-0.205249,0.092326,0.001257,0.000024,0.001293,-9.771994,MOVE_JOINT
0.072000,0.498879,-0.205245,0.092330,0.003017,0.001320,0.002342,-9.865845,MOVE_JOINT
0.073000,0.498876,-0.205244,0.092328,0.002104,0.001699,0.001465,-9.940927,MOVE_JOINT
0.074000,0.498880,-0.205243,0.092331,0.003256,0.002172,0.002144,-10.076099,MOVE_JOINT
0.075000,0.498881,-0.205243,0.092332,0.002910,0.001311,0.002164,-10.184236,MOVE_JOINT
0.076000,0.498881,-0.205243,0.092334,0.002801,0.001873,0.002285,-10.270746,MOVE_JOINT
0.077000,0.498880,-0.205244,0.092334,0.001688,0.001276,0.001257,-10.281387,MOVE_JOINT
0.078000,0.498881,-0.205244,0.092334,0.000918,0.000530,0.000855,-10.289899,MOVE_JOINT
0.079000,0.498879,-0.205247,0.092335,0.000241,-0.000445,0.000601,-10.226489,MOVE_JOINT
0.080000,0.498881,-0.205245,0.092337,0.001057,0.000237,0.001291,-10.175760,MOVE_JOINT
0.081000,0.498883,-0.205246,0.092337,0.001363,-0.000327,0.001274,-10.135176,MOVE_JOINT
0.082000,0.498881,-0.205251,0.092337,0.000739,-0.001869,0.001139,-9.977868,MOVE_JOINT
0.083000,0.498884,-0.205247,0.092339,0.001513,-0.000196,0.001281,-9.852020,MOVE_JOINT
0.084000,0.498883,-0.205247,0.092338,0.000822,0.000126,0.000724,-9.762691,MOVE_JOINT
0.085000,0.498883,-0.205251,0.092339,0.000614,-0.001325,0.000815,-9.691228,MOVE_JOINT
0.086000,0.498886,-0.205249,0.092341,0.001637,0.000054,0.000906,-9.634058,MOVE_JOINT
0.087000,0.498886,-0.205252,0.092343,0.001126,-0.000697,0.001469,-9.631873,MOVE_JOINT
0.088000,0.498887,-0.205253,0.092343,0.000273,-0.000876,0.000475,-9.630125,MOVE_JOINT
0.089000,0.498891,-0.205252,0.092345,0.001429,-0.000259,0.001409,-9.658816,MOVE_JOINT
0.090000,0.498892,-0.205254,0.092347,0.000633,-0.000869,0.000838,-9.681769,MOVE_JOINT
0.091000,0.498892,-0.205253,0.092348,0.000909,-0.000120,0.001159,-9.700133,MOVE_JOINT
0.092000,0.498896,-0.205255,0.092351,0.002360,-0.000079,0.002125,-9.735717,MOVE_JOINT
0.093000,0.498896,-0.205257,0.092352,0.001529,-0.000801,0.001515,-9.764184,MOVE_JOINT
0.094000,0.498897,-0.205255,0.092354,0.001304,-0.000773,0.001556,-9.834771,MOVE_JOINT
0.095000,0.498893,-0.205256,0.092352,0.000172,-0.001065,0.000664,-9.891239,MOVE_JOINT
0.096000,0.498896,-0.205256,0.092357,0.000945,-0.000762,0.001892,-9.936414,MOVE_JOINT
0.097000,0.498896,-0.205257,0.092358,0.000555,-0.001141,0.001500,-9.948228,MOVE_JOINT
0.098000,0.498898,-0.205254,0.092358,0.000882,0.000261,0.001094,-9.957680,MOVE_JOINT
0.099000,0.498900,-0.205256,0.092361,0.001142,-0.000247,0.001405,-9.910107,MOVE_JOINT
0.100000,0.498901,-0.205254,0.092360,0.000882,0.000798,0.000634,-9.872047,MOVE_JOINT
0.101000,0.498903,-0.205256,0.092362,0.001280,0.000244,0.000876,-9.826971,MOVE_JOINT
0.102000,0.498903,-0.205258,0.092361,0.000177,-0.000820,0.000216,-9.790911,MOVE_JOINT
0.103000,0.498905,-0.205256,0.092364,0.000838,-0.000255,0.000926,-9.762062,MOVE_JOINT
0.104000,0.498907,-0.205252,0.092365,0.001019,0.000825,0.000472,-9.738985,MOVE_JOINT
0.105000,0.498905,-0.205259,0.092367,-0.000231,-0.001139,0.000602,-9.786541,MOVE_JOINT
0.106000,0.498911,-0.205256,0.092370,0.001396,-0.000185,0.001349,-9.824585,MOVE_JOINT
0.107000,0.498908,-0.205258,0.092369,0.000027,-0.001016,0.000918,-9.836507,MOVE_JOINT
0.108000,0.498910,-0.205256,0.092372,0.000724,-0.000039,0.001480,-9.846045,MOVE_JOINT
0.109000,0.498912,-0.205253,0.092372,0.001298,0.000851,0.001532,-9.943585,MOVE_JOINT
0.110000,0.498909,-0.205256,0.092372,0.000508,0.000003,0.001213,-10.021619,MOVE_JOINT
0.111000,0.498908,-0.205258,0.092373,0.000111,-0.000207,0.000858,-9.988276,MOVE_JOINT
0.112000,0.498906,-0.205258,0.092372,-0.000718,-0.000330,0.000280,-9.961602,MOVE_JOINT
0.113000,0.498908,-0.205259,0.092374,-0.000328,-0.000722,0.000635,-9.940264,MOVE_JOINT
0.114000,0.498908,-0.205259,0.092376,0.000022,-0.000695,0.001196,-9.962572,MOVE_JOINT
0.115000,0.498904,-0.205262,0.092373,-0.001054,-0.001273,0.000014,-9.980419,MOVE_JOINT
0.116000,0.498901,-0.205260,0.092371,-0.001888,-0.000419,-0.001246,-9.994697,MOVE_JOINT
0.117000,0.498905,-0.205259,0.092374,-0.000454,-0.000046,-0.000341,-10.020603,MOVE_JOINT
0.118000,0.498905,-0.205261,0.092375,-0.000736,-0.000447,-0.000269,-10.041327,MOVE_JOINT
0.119000,0.498905,-0.205260,0.092375,-0.000976,-0.000889,-0.000028,-9.980958,MOVE_JOINT
0.120000,0.498903,-0.205263,0.092373,-0.001790,-0.001645,-0.000694,-9.932663,MOVE_JOINT
0.121000,0.498904,-0.205263,0.092373,-0.001250,-0.001512,-0.000739,-9.945457,MOVE_JOINT
0.122000,0.498904,-0.205265,0.092375,-0.001166,-0.001611,-0.000472,-9.955693,MOVE_JOINT
0.123000,0.498904,-0.205267,0.092375,-0.000599,-0.001445,-0.000279,-9.963881,MOVE_JOINT
0.124000,0.498903,-0.205266,0.092375,-0.001295,-0.001244,-0.000267,-9.970432,MOVE_JOINT
0.125000,0.498899,-0.205266,0.092372,-0.002524,-0.000864,-0.001073,-9.897488,MOVE_JOINT
0.126000,0.498901,-0.205265,0.092375,-0.001188,-0.000228,0.000073,-9.839132,MOVE_JOINT
0.127000,0.498902,-0.205264,0.092376,-0.000662,-0.000305,0.000333,-9.800061,MOVE_JOINT
0.128000,0.498902,-0.205264,0.092376,-0.000757,-0.000628,0.000119,-9.768803,MOVE_JOINT
0.129000,0.498905,-0.205262,0.092379,0.000484,0.000271,0.001004,-9.743797,MOVE_JOINT
0.130000,0.498903,-0.205263,0.092379,-0.000425,-0.000289,0.000171,-9.776399,MOVE_JOINT
0.131000,0.498907,-0.205257,0.092382,0.001388,0.001559,0.001299,-9.802481,MOVE_JOINT
0.132000,0.498906,-0.205259,0.092382,0.000980,0.000817,0.000879,-9.887538,MOVE_JOINT
0.133000,0.498908,-0.205257,0.092383,0.001200,0.001138,0.001285,-9.955584,MOVE_JOINT
