t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.497614,-0.207728,0.192381,-0.000475,-0.000805,-0.000010,-9.918990,MOVE_JOINT
0.001000,0.497610,-0.207728,0.192379,-0.001074,-0.001078,-0.000162,-9.918992,MOVE_JOINT
0.002000,0.497610,-0.207729,0.192378,-0.001332,-0.001334,-0.000863,-9.918995,MOVE_JOINT
0.003000,0.497606,-0.207728,0.192376,-0.002335,-0.000180,-0.001672,-9.936011,MOVE_JOINT
0.004000,0.497598,-0.207729,0.192369,-0.003972,-0.001100,-0.002812,-9.949626,MOVE_JOINT
0.005000,0.497589,-0.207730,0.192361,-0.005070,-0.000439,-0.004272,-9.898306,MOVE_JOINT
0.006000,0.497581,-0.207733,0.192353,-0.004855,-0.000799,-0.004430,-9.857252,MOVE_JOINT
0.007000,0.497573,-0.207732,0.192341,-0.004736,0.000296,-0.005591,-9.824412,MOVE_JOINT
0.008000,0.497569,-0.207732,0.192330,-0.004386,-0.000026,-0.006404,-9.906712,MOVE_JOINT
0.009000,0.497560,-0.207737,0.192318,-0.005194,-0.001700,-0.007830,-9.972545,MOVE_JOINT
0.010000,0.497560,-0.207738,0.192312,-0.003818,-0.001884,-0.006999,-9.993276,MOVE_JOINT
0.011000,0.497557,-0.207745,0.192305,-0.004565,-0.004050,-0.007788,-10.009863,MOVE_JOINT
0.012000,0.497555,-0.207755,0.192304,-0.004167,-0.005481,-0.006793,-10.023128,MOVE_JOINT
0.013000,0.497553,-0.207755,0.192304,-0.004103,-0.003809,-0.005818,-9.701271,MOVE_JOINT
0.014000,0.497542,-0.207763,0.192297,-0.006982,-0.004672,-0.007039,-9.443793,MOVE_JOINT
0.015000,0.497535,-0.207768,0.192297,-0.007241,-0.004632,-0.005905,-9.140915,MOVE_JOINT
0.016000,0.497530,-0.207767,0.192296,-0.007353,-0.002333,-0.004965,-8.898620,MOVE_JOINT
0.017000,0.497517,-0.207768,0.192290,-0.008829,-0.001589,-0.005626,-8.704805,MOVE_JOINT
0.018000,0.497504,-0.207772,0.192285,-0.009931,-0.001971,-0.005186,-8.713441,MOVE_JOINT
0.019000,0.497494,-0.207771,0.192284,-0.010136,-0.001088,-0.004060,-8.720356,MOVE_JOINT
0.020000,0.497481,-0.207769,0.192279,-0.010773,-0.000246,-0.004329,-9.096113,MOVE_JOINT
0.021000,0.497473,-0.207768,0.192277,-0.010091,0.000671,-0.003738,-9.396714,MOVE_JOINT
0.022000,0.497460,-0.207764,0.192272,-0.010383,0.001496,-0.003792,-9.637189,MOVE_JOINT
0.023000,0.497449,-0.207765,0.192268,-0.010499,0.001158,-0.003787,-10.028214,MOVE_JOINT
0.024000,0.497444,-0.207760,0.192263,-0.008323,0.002080,-0.003274,-10.341019,MOVE_JOINT
0.025000,0.497433,-0.207763,0.192258,-0.008641,0.000499,-0.003333,-10.682916,MOVE_JOINT
0.026000,0.497429,-0.207761,0.192257,-0.007539,0.000200,-0.002308,-10.956428,MOVE_JOINT
0.027000,0.497423,-0.207764,0.192256,-0.005897,-0.000697,-0.001420,-11.175229,MOVE_JOINT
0.028000,0.497421,-0.207763,0.192254,-0.004127,-0.000649,-0.000995,-11.059992,MOVE_JOINT
0.029000,0.497419,-0.207765,0.192252,-0.003024,-0.001213,-0.000954,-10.967803,MOVE_JOINT
0.030000,0.497421,-0.207764,0.192255,-0.001271,-0.000887,0.000444,-10.868263,MOVE_JOINT
0.031000,0.497418,-0.207771,0.192257,-0.001983,-0.002698,0.000433,-10.788626,MOVE_JOINT
0.032000,0.497417,-0.207773,0.192256,-0.002030,-0.002570,-0.000060,-10.724915,MOVE_JOINT
0.033000,0.497418,-0.207776,0.192260,-0.000945,-0.002647,0.001277,-10.573992,MOVE_JOINT
0.034000,0.497419,-0.207777,0.192263,-0.000432,-0.002020,0.001763,-10.453249,MOVE_JOINT
0.035000,0.497415,-0.207777,0.192265,-0.001661,-0.001732,0.002190,-10.274396,MOVE_JOINT
0.036000,0.497413,-0.207778,0.192267,-0.002684,-0.001048,0.001743,-10.131313,MOVE_JOINT
0.037000,0.497414,-0.207779,0.192271,-0.001753,-0.001733,0.002623,-10.016847,MOVE_JOINT
0.038000,0.497413,-0.207777,0.192271,-0.001727,-0.000692,0.001963,-9.918304,MOVE_JOINT
0.039000,0.497410,-0.207776,0.192271,-0.002325,-0.000687,0.001520,-9.839472,MOVE_JOINT
0.040000,0.497410,-0.207777,0.192271,-0.002134,-0.001175,0.001038,-9.837383,MOVE_JOINT
0.041000,0.497408,-0.207778,0.192272,-0.002473,-0.001342,0.000493,-9.835714,MOVE_JOINT
0.042000,0.497409,-0.207781,0.192273,-0.001352,-0.001861,0.000851,-9.834379,MOVE_JOINT
0.043000,0.497409,-0.207784,0.192274,-0.001037,-0.002108,0.000301,-10.004981,MOVE_JOINT
0.044000,0.497407,-0.207788,0.192273,-0.001000,-0.002714,0.000083,-10.141464,MOVE_JOINT
0.045000,0.497407,-0.207790,0.192271,-0.000999,-0.002505,-0.000691,-10.370030,MOVE_JOINT
0.046000,0.497409,-0.207789,0.192272,0.000121,-0.001469,0.000004,-10.552883,MOVE_JOINT
0.047000,0.497409,-0.207795,0.192274,-0.000083,-0.002616,0.000537,-10.699164,MOVE_JOINT
0.048000,0.497409,-0.207799,0.192273,-0.000378,-0.003276,0.000443,-10.658279,MOVE_JOINT
0.049000,0.497408,-0.207801,0.192273,-0.000919,-0.002641,-0.000094,-10.625569,MOVE_JOINT
0.050000,0.497411,-0.207805,0.192276,-0.000009,-0.003140,0.000861,-10.301789,MOVE_JOINT
0.051000,0.497412,-0.207808,0.192277,0.000750,-0.002888,0.001137,-10.042758,MOVE_JOINT
0.052000,0.497409,-0.207810,0.192276,-0.000045,-0.002162,0.000066,-9.835532,MOVE_JOINT
0.053000,0.497408,-0.207816,0.192278,-0.001125,-0.003570,0.000150,-9.617874,MOVE_JOINT
0.054000,0.497410,-0.207816,0.192278,-0.000904,-0.002266,-0.000080,-9.443741,MOVE_JOINT
0.055000,0.497406,-0.207820,0.192278,-0.001824,-0.002809,-0.000308,-9.403951,MOVE_JOINT
0.056000,0.497409,-0.207820,0.192280,-0.000752,-0.001614,0.000492,-9.372119,MOVE_JOINT
0.057000,0.497409,-0.207823,0.192280,-0.000773,-0.002307,0.000448,-9.346654,MOVE_JOINT
0.058000,0.497406,-0.207822,0.192279,-0.001005,-0.001092,-0.000095,-9.443958,MOVE_JOINT
0.059000,0.497402,-0.207821,0.192275,-0.001557,-0.000452,-0.001306,-9.521803,MOVE_JOINT
0.060000,0.497407,-0.207819,0.192279,0.000300,0.000548,0.000393,-9.770371,MOVE_JOINT
0.061000,0.497404,-0.207819,0.192276,-0.000070,0.000996,-0.000711,-9.969227,MOVE_JOINT
0.062000,0.497404,-0.207815,0.192276,-0.000093,0.001855,-0.000463,-10.128313,MOVE_JOINT
0.063000,0.497403,-0.207813,0.192276,-0.000073,0.001836,-0.000118,-10.233629,MOVE_JOINT
0.064000,0.497406,-0.207810,0.192279,0.000353,0.001901,0.000638,-10.317881,MOVE_JOINT
0.065000,0.497404,-0.207811,0.192278,-0.000801,0.000974,-0.000249,-10.375533,MOVE_JOINT
0.066000,0.497405,-0.207810,0.192279,-0.000577,0.000883,0.000070,-10.421656,MOVE_JOINT
0.067000,0.497405,-0.207806,0.192278,-0.000551,0.002070,0.000061,-10.458553,MOVE_JOINT
0.068000,0.497407,-0.207807,0.192283,0.000026,0.001050,0.001291,-10.423194,MOVE_JOINT
0.069000,0.497408,-0.207806,0.192284,0.000312,0.000882,0.001233,-10.394906,MOVE_JOINT
0.070000,0.497408,-0.207803,0.192283,0.000353,0.001279,0.000634,-10.265739,MOVE_JOINT
0.071000,0.497410,-0.207803,0.192286,0.001044,0.000776,0.001577,-10.162405,MOVE_JOINT
0.072000,0.497409,-0.207805,0.192284,0.000293,0.000041,0.000245,-10.079738,MOVE_JOINT
0.073000,0.497412,-0.207801,0.192287,0.001321,0.001904,0.000545,-9.937474,MOVE_JOINT
0.074000,0.497412,-0.207802,0.192287,0.000773,0.000899,0.000596,-9.823666,MOVE_JOINT
0.075000,0.497412,-0.207802,0.192288,0.001076,0.001052,0.000573,-9.814943,MOVE_JOINT
0.076000,0.497411,-0.207802,0.192288,0.000500,0.000759,0.000101,-9.807965,MOVE_JOINT
