t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.495923,-0.096001,-0.001269,-0.000845,-0.000436,-0.000386,1.181809,WAIT_USER_CONFIRM
0.001000,0.495924,-0.096002,-0.001267,0.000254,-0.000658,0.000678,1.181815,WAIT_USER_CONFIRM
0.002000,0.495926,-0.096002,-0.001266,0.000968,-0.000018,0.000720,1.181854,WAIT_USER_CONFIRM
0.003000,0.495924,-0.096002,-0.001267,-0.000093,0.000215,0.000273,1.181992,WAIT_USER_CONFIRM
0.004000,0.495925,-0.096000,-0.001267,0.001221,0.000757,0.000575,1.182323,WAIT_USER_CONFIRM
0.005000,0.495924,-0.095998,-0.001268,0.000558,0.001545,0.000163,1.182954,WAIT_USER_CONFIRM
0.006000,0.495924,-0.096000,-0.001268,0.000241,0.000363,0.000258,1.183988,WAIT_USER_CONFIRM
0.007000,0.495923,-0.095999,-0.001269,0.000053,0.000493,-0.000316,1.185497,WAIT_USER_CONFIRM
0.008000,0.495925,-0.096000,-0.001269,0.000874,0.000916,-0.000282,1.187491,WAIT_USER_CONFIRM
0.009000,0.495922,-0.095998,-0.001270,0.000166,0.001508,-0.000395,1.189896,WAIT_USER_CONFIRM
0.010000,0.495924,-0.095999,-0.001267,0.000479,0.001351,0.000136,1.192576,WAIT_USER_CONFIRM
0.011000,0.495928,-0.095998,-0.001264,0.002262,0.001738,0.001302,1.195383,WAIT_USER_CONFIRM
0.012000,0.495930,-0.095998,-0.001262,0.002072,0.001156,0.001598,1.198230,WAIT_USER_CONFIRM
0.013000,0.495930,-0.095999,-0.001261,0.001442,0.000591,0.001590,1.201115,WAIT_USER_CONFIRM
0.014000,0.495935,-0.095996,-0.001259,0.001539,0.001151,0.001691,1.204098,WAIT_USER_CONFIRM
0.015000,0.495937,-0.095994,-0.001257,0.002133,0.001116,0.001968,1.207238,WAIT_USER_CONFIRM
0.016000,0.495941,-0.096000,-0.001251,0.002736,-0.000872,0.002788,1.210555,WAIT_USER_CONFIRM
0.017000,0.495944,-0.095999,-0.001247,0.002811,-0.000189,0.003239,1.214016,WAIT_USER_CONFIRM
0.018000,0.495949,-0.095999,-0.001243,0.003647,-0.000316,0.003975,1.217563,WAIT_USER_CONFIRM
0.019000,0.495954,-0.095999,-0.001238,0.003878,-0.000915,0.004736,1.221141,WAIT_USER_CONFIRM
0.020000,0.495955,-0.096002,-0.001236,0.003298,-0.001554,0.004208,1.224705,WAIT_USER_CONFIRM
0.021000,0.495963,-0.096002,-0.001229,0.004715,-0.001595,0.005183,1.228193,WAIT_USER_CONFIRM
0.022000,0.495964,-0.096003,-0.001228,0.003400,-0.001308,0.003608,1.231487,WAIT_USER_CONFIRM
0.023000,0.495972,-0.096004,-0.001220,0.004802,-0.001205,0.004960,1.234384,WAIT_USER_CONFIRM
0.024000,0.495974,-0.096006,-0.001217,0.003635,-0.001683,0.004258,1.236605,WAIT_USER_CONFIRM
0.025000,0.495982,-0.096002,-0.001213,0.004415,0.000005,0.004146,1.237836,WAIT_USER_CONFIRM
0.026000,0.495988,-0.096003,-0.001207,0.005318,-0.000829,0.004992,1.237763,WAIT_USER_CONFIRM
0.027000,0.495995,-0.096003,-0.001202,0.005705,-0.000272,0.004939,1.236102,WAIT_USER_CONFIRM
0.028000,0.495994,-0.096006,-0.001201,0.004201,-0.000865,0.003896,1.232622,WAIT_USER_CONFIRM
0.029000,0.496000,-0.096007,-0.001196,0.004671,-0.000930,0.004322,1.227128,WAIT_USER_CONFIRM
0.030000,0.496007,-0.096008,-0.001189,0.005858,-0.000976,0.005548,1.219438,WAIT_USER_CONFIRM
0.031000,0.496009,-0.096011,-0.001185,0.004473,-0.001921,0.004684,1.209406,WAIT_USER_CONFIRM
0.032000,0.496020,-0.096011,-0.001178,0.005660,-0.002137,0.005335,1.196952,WAIT_USER_CONFIRM
0.033000,0.496024,-0.096010,-0.001175,0.005056,-0.001130,0.004466,1.182057,WAIT_USER_CONFIRM
0.034000,0.496023,-0.096014,-0.001174,0.002591,-0.002408,0.003151,1.164720,WAIT_USER_CONFIRM
0.035000,0.496032,-0.096014,-0.001167,0.004437,-0.001565,0.004477,1.144913,WAIT_USER_CONFIRM
0.036000,0.496039,-0.096010,-0.001163,0.004908,-0.000243,0.004389,1.122579,WAIT_USER_CONFIRM
0.037000,0.496046,-0.096014,-0.001157,0.005602,-0.000859,0.004753,1.097712,WAIT_USER_CONFIRM
0.038000,0.496050,-0.096014,-0.001154,0.005156,-0.000574,0.003985,1.070403,WAIT_USER_CONFIRM
