t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.417408,-0.203653,-0.133329,0.000435,0.000025,0.000307,4.142438,WAIT_USER_CONFIRM
0.001000,0.417413,-0.203650,-0.133326,0.002156,0.000699,0.001190,4.142464,WAIT_USER_CONFIRM
0.002000,0.417409,-0.203652,-0.133328,0.000391,0.000173,0.000378,4.142596,WAIT_USER_CONFIRM
0.003000,0.417409,-0.203649,-0.133329,0.000201,0.000782,0.000101,4.142932,WAIT_USER_CONFIRM
0.004000,0.417412,-0.203651,-0.133328,0.001947,-0.000074,0.000847,4.143537,WAIT_USER_CONFIRM
0.005000,0.417408,-0.203653,-0.133329,0.000452,-0.000409,0.000254,4.144423,WAIT_USER_CONFIRM
0.006000,0.417410,-0.203654,-0.133328,0.000657,-0.001047,0.000426,4.145556,WAIT_USER_CONFIRM
0.007000,0.417415,-0.203652,-0.133326,0.002377,-0.000372,0.001058,4.146863,WAIT_USER_CONFIRM
0.008000,0.417420,-0.203651,-0.133325,0.002617,0.000542,0.000725,4.148274,WAIT_USER_CONFIRM
0.009000,0.417428,-0.203651,-0.133321,0.003729,-0.000090,0.001444,4.149751,WAIT_USER_CONFIRM
0.010000,0.417434,-0.203652,-0.133317,0.004068,-0.000413,0.002293,4.151300,WAIT_USER_CONFIRM
0.011000,0.417452,-0.203652,-0.133307,0.007654,-0.000636,0.004198,4.153001,WAIT_USER_CONFIRM
0.012000,0.417466,-0.203650,-0.133300,0.008619,0.000359,0.004501,4.155066,WAIT_USER_CONFIRM
0.013000,0.417490,-0.203655,-0.133285,0.012404,-0.001049,0.007320,4.157865,WAIT_USER_CONFIRM
0.014000,0.417510,-0.203656,-0.133274,0.014267,-0.000740,0.007952,4.161912,WAIT_USER_CONFIRM
0.015000,0.417533,-0.203658,-0.133260,0.017042,-0.000664,0.009805,4.167824,WAIT_USER_CONFIRM
0.016000,0.417554,-0.203660,-0.133248,0.018635,-0.001598,0.010443,4.176252,WAIT_USER_CONFIRM
0.017000,0.417582,-0.203664,-0.133232,0.021492,-0.001928,0.012019,4.187774,WAIT_USER_CONFIRM
0.018000,0.417609,-0.203668,-0.133216,0.023286,-0.002428,0.013026,4.202815,WAIT_USER_CONFIRM
0.019000,0.417639,-0.203669,-0.133201,0.025968,-0.001902,0.014190,4.221590,WAIT_USER_CONFIRM
0.020000,0.417668,-0.203673,-0.133184,0.027144,-0.002886,0.014768,4.244071,WAIT_USER_CONFIRM
0.021000,0.417702,-0.203677,-0.133165,0.029031,-0.003099,0.016081,4.269985,WAIT_USER_CONFIRM
0.022000,0.417739,-0.203679,-0.133146,0.031677,-0.002549,0.017206,4.298849,WAIT_USER_CONFIRM
0.023000,0.417775,-0.203684,-0.133127,0.032983,-0.003649,0.017866,4.330040,WAIT_USER_CONFIRM
0.024000,0.417810,-0.203688,-0.133109,0.033839,-0.003370,0.017991,4.362838,WAIT_USER_CONFIRM
0.025000,0.417848,-0.203690,-0.133089,0.035683,-0.003667,0.018803,4.396424,WAIT_USER_CONFIRM
0.026000,0.417890,-0.203697,-0.133068,0.037878,-0.004752,0.019922,4.429876,WAIT_USER_CONFIRM
0.027000,0.417930,-0.203702,-0.133047,0.039497,-0.005093,0.020677,4.462234,WAIT_USER_CONFIRM
0.028000,0.417969,-0.203703,-0.133028,0.039354,-0.004099,0.020111,4.492558,WAIT_USER_CONFIRM
0.029000,0.418015,-0.203711,-0.133004,0.041566,-0.005031,0.021365,4.519963,WAIT_USER_CONFIRM
0.030000,0.418055,-0.203717,-0.132984,0.040782,-0.005442,0.020681,4.543616,WAIT_USER_CONFIRM
0.031000,0.418101,-0.203722,-0.132961,0.042021,-0.005690,0.021210,4.562754,WAIT_USER_CONFIRM
0.032000,0.418146,-0.203726,-0.132939,0.042238,-0.005771,0.021134,4.576682,WAIT_USER_CONFIRM
0.033000,0.418198,-0.203729,-0.132915,0.044331,-0.005060,0.021889,4.584783,WAIT_USER_CONFIRM
0.034000,0.418248,-0.203736,-0.132888,0.046066,-0.005521,0.023146,4.586563,WAIT_USER_CONFIRM
0.035000,0.418297,-0.203743,-0.132863,0.046604,-0.005956,0.023560,4.581724,WAIT_USER_CONFIRM
0.036000,0.418346,-0.203748,-0.132839,0.046270,-0.005350,0.023167,4.570215,WAIT_USER_CONFIRM
0.037000,0.418400,-0.203752,-0.132813,0.048190,-0.004854,0.023991,4.552201,WAIT_USER_CONFIRM
0.038000,0.418449,-0.203757,-0.132789,0.048044,-0.004342,0.023822,4.527980,WAIT_USER_CONFIRM
0.039000,0.418501,-0.203761,-0.132761,0.049188,-0.004331,0.024891,4.497942,WAIT_USER_CONFIRM
0.040000,0.418553,-0.203770,-0.132733,0.050006,-0.005701,0.025726,4.462577,WAIT_USER_CONFIRM
0.041000,0.418605,-0.203777,-0.132705,0.050281,-0.005910,0.026490,4.422511,WAIT_USER_CONFIRM
0.042000,0.418660,-0.203784,-0.132676,0.052054,-0.006297,0.027261,4.378517,WAIT_USER_CONFIRM
0.043000,0.418714,-0.203790,-0.132646,0.052258,-0.006046,0.027808,4.331482,WAIT_USER_CONFIRM
0.044000,0.418774,-0.203801,-0.132613,0.053392,-0.007462,0.028885,4.282346,WAIT_USER_CONFIRM
0.045000,0.418833,-0.203809,-0.132581,0.055809,-0.007326,0.030156,4.232070,WAIT_USER_CONFIRM
0.046000,0.418891,-0.203816,-0.132549,0.056932,-0.007220,0.030939,4.181627,WAIT_USER_CONFIRM
0.047000,0.418949,-0.203822,-0.132516,0.057907,-0.007101,0.031825,4.131982,WAIT_USER_CONFIRM
0.048000,0.419013,-0.203834,-0.132480,0.060205,-0.008930,0.033673,4.084077,WAIT_USER_CONFIRM
0.049000,0.419079,-0.203846,-0.132440,0.061676,-0.009793,0.035560,4.038834,WAIT_USER_CONFIRM
0.050000,0.419146,-0.203858,-0.132402,0.063433,-0.010237,0.036149,3.997193,WAIT_USER_CONFIRM
0.051000,0.419215,-0.203865,-0.132363,0.065518,-0.009704,0.037465,3.960102,WAIT_USER_CONFIRM
0.052000,0.419282,-0.203873,-0.132326,0.065430,-0.008897,0.037237,3.928444,WAIT_USER_CONFIRM
0.053000,0.419348,-0.203886,-0.132286,0.065282,-0.010122,0.037784,3.902940,WAIT_USER_CONFIRM
0.054000,0.419420,-0.203895,-0.132245,0.067686,-0.009799,0.038946,3.884087,WAIT_USER_CONFIRM
0.055000,0.419482,-0.203903,-0.132209,0.065435,-0.009565,0.037740,3.872138,WAIT_USER_CONFIRM
0.056000,0.419552,-0.203912,-0.132168,0.067492,-0.009264,0.038889,3.867104,WAIT_USER_CONFIRM
0.057000,0.419619,-0.203923,-0.132129,0.067134,-0.009311,0.038933,3.868755,WAIT_USER_CONFIRM
0.058000,0.419685,-0.203933,-0.132091,0.067153,-0.009607,0.038718,3.876659,WAIT_USER_CONFIRM
0.059000,0.419752,-0.203943,-0.132052,0.067746,-0.009511,0.039068,3.890222,WAIT_USER_CONFIRM
0.060000,0.419822,-0.203957,-0.132010,0.068929,-0.010590,0.040029,3.908699,WAIT_USER_CONFIRM
0.061000,0.419893,-0.203968,-0.131969,0.069358,-0.010847,0.040402,3.931251,WAIT_USER_CONFIRM
0.062000,0.419966,-0.203979,-0.131925,0.070412,-0.011098,0.041384,3.957019,WAIT_USER_CONFIRM
0.063000,0.420041,-0.203992,-0.131881,0.072086,-0.011561,0.042333,3.985206,WAIT_USER_CONFIRM
0.064000,0.420117,-0.204005,-0.131836,0.072952,-0.011619,0.042819,4.015129,WAIT_USER_CONFIRM
0.065000,0.420189,-0.204016,-0.131795,0.071941,-0.011513,0.042199,4.046214,WAIT_USER_CONFIRM
0.066000,0.420264,-0.204029,-0.131750,0.072309,-0.011604,0.042801,4.077945,WAIT_USER_CONFIRM
0.067000,0.420337,-0.204041,-0.131706,0.072068,-0.011455,0.042607,4.109808,WAIT_USER_CONFIRM
0.068000,0.420409,-0.204053,-0.131664,0.071545,-0.011982,0.042254,4.141283,WAIT_USER_CONFIRM
0.069000,0.420483,-0.204062,-0.131622,0.071920,-0.010905,0.042080,4.171813,WAIT_USER_CONFIRM
0.070000,0.420559,-0.204076,-0.131578,0.073124,-0.011969,0.042761,4.200787,WAIT_USER_CONFIRM
0.071000,0.420629,-0.204087,-0.131536,0.072157,-0.011467,0.042555,4.227562,WAIT_USER_CONFIRM
0.072000,0.420705,-0.204097,-0.131493,0.074140,-0.011151,0.043111,4.251539,WAIT_USER_CONFIRM
0.073000,0.420783,-0.204111,-0.131448,0.075522,-0.012195,0.043718,4.272219,WAIT_USER_CONFIRM
