t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.503707,-0.201138,-0.138656,-0.001810,-0.001161,-0.001185,-0.780375,WAIT_USER_CONFIRM
0.001000,0.503708,-0.201137,-0.138656,-0.001545,-0.000507,-0.000943,-0.780410,WAIT_USER_CONFIRM
0.002000,0.503710,-0.201136,-0.138654,-0.001863,-0.000034,-0.000887,-0.780590,WAIT_USER_CONFIRM
0.003000,0.503714,-0.201136,-0.138652,-0.000101,-0.000473,0.000293,-0.781045,WAIT_USER_CONFIRM
0.004000,0.503707,-0.201138,-0.138655,-0.000392,-0.000190,-0.000263,-0.781821,WAIT_USER_CONFIRM
0.005000,0.503705,-0.201138,-0.138656,-0.000543,-0.000659,-0.000065,-0.782850,WAIT_USER_CONFIRM
0.006000,0.503703,-0.201134,-0.138659,-0.000931,0.000129,-0.000690,-0.783987,WAIT_USER_CONFIRM
0.007000,0.503701,-0.201134,-0.138661,-0.000458,0.000105,-0.000792,-0.785078,WAIT_USER_CONFIRM
0.008000,0.503697,-0.201134,-0.138663,-0.001615,0.000095,-0.001472,-0.786017,WAIT_USER_CONFIRM
0.009000,0.503693,-0.201135,-0.138665,-0.001190,-0.000149,-0.001295,-0.786775,WAIT_USER_CONFIRM
0.010000,0.503692,-0.201132,-0.138665,-0.001453,0.000594,-0.000937,-0.787379,WAIT_USER_CONFIRM
0.011000,0.503686,-0.201135,-0.138667,-0.004082,-0.000504,-0.001900,-0.787870,WAIT_USER_CONFIRM
0.012000,0.503683,-0.201134,-0.138668,-0.004584,-0.000210,-0.001901,-0.788268,WAIT_USER_CONFIRM
0.013000,0.503684,-0.201134,-0.138665,-0.002968,-0.000137,-0.000563,-0.788563,WAIT_USER_CONFIRM
0.014000,0.503683,-0.201135,-0.138665,-0.002390,-0.000665,-0.000167,-0.788687,WAIT_USER_CONFIRM
0.015000,0.503681,-0.201133,-0.138665,-0.002393,0.000296,-0.000299,-0.788476,WAIT_USER_CONFIRM
0.016000,0.503679,-0.201129,-0.138667,-0.003642,0.001315,-0.001281,-0.787695,WAIT_USER_CONFIRM
0.017000,0.503676,-0.201128,-0.138668,-0.003822,0.001432,-0.001427,-0.786141,WAIT_USER_CONFIRM
0.018000,0.503678,-0.201128,-0.138666,-0.001371,0.000961,0.000079,-0.783706,WAIT_USER_CONFIRM
0.019000,0.503671,-0.201128,-0.138669,-0.002943,0.000904,-0.001008,-0.780377,WAIT_USER_CONFIRM
0.020000,0.503671,-0.201127,-0.138669,-0.002578,0.000966,-0.000751,-0.776197,WAIT_USER_CONFIRM
0.021000,0.503671,-0.201124,-0.138670,-0.002148,0.001742,-0.000986,-0.771273,WAIT_USER_CONFIRM
0.022000,0.503671,-0.201126,-0.138671,-0.001445,0.000536,-0.000573,-0.765785,WAIT_USER_CONFIRM
0.023000,0.503671,-0.201124,-0.138670,-0.001548,0.001211,-0.000288,-0.759966,WAIT_USER_CONFIRM
0.024000,0.503671,-0.201121,-0.138672,-0.001007,0.001892,-0.000797,-0.754062,WAIT_USER_CONFIRM
