t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.498769,-0.107814,-0.162122,0.000092,-0.001240,0.000582,0.705023,WAIT_USER_CONFIRM
0.001000,0.498767,-0.107814,-0.162123,-0.000433,-0.001110,0.000316,0.705055,WAIT_USER_CONFIRM
0.002000,0.498769,-0.107811,-0.162123,-0.000192,-0.000373,0.000276,0.705215,WAIT_USER_CONFIRM
0.003000,0.498768,-0.107812,-0.162123,0.000464,-0.000554,0.000552,0.705633,WAIT_USER_CONFIRM
0.004000,0.498771,-0.107810,-0.162121,0.001141,0.000525,0.001040,0.706446,WAIT_USER_CONFIRM
0.005000,0.498765,-0.107812,-0.162125,-0.000901,-0.000451,-0.000086,0.707803,WAIT_USER_CONFIRM
0.006000,0.498761,-0.107813,-0.162127,-0.002521,-0.000639,-0.001319,0.709831,WAIT_USER_CONFIRM
0.007000,0.498757,-0.107815,-0.162131,-0.003683,-0.001622,-0.002092,0.712528,WAIT_USER_CONFIRM
0.008000,0.498761,-0.107812,-0.162129,-0.001572,-0.000456,-0.001202,0.715682,WAIT_USER_CONFIRM
0.009000,0.498755,-0.107821,-0.162131,-0.003156,-0.002550,-0.001695,0.718918,WAIT_USER_CONFIRM
0.010000,0.498762,-0.107819,-0.162126,-0.000002,-0.000850,0.000272,0.721825,WAIT_USER_CONFIRM
0.011000,0.498764,-0.107820,-0.162124,0.000732,-0.000363,0.000864,0.724087,WAIT_USER_CONFIRM
0.012000,0.498765,-0.107829,-0.162120,0.000532,-0.002867,0.001563,0.725601,WAIT_USER_CONFIRM
0.013000,0.498769,-0.107828,-0.162117,0.001892,-0.001662,0.002384,0.726491,WAIT_USER_CONFIRM
0.014000,0.498774,-0.107832,-0.162111,0.002244,-0.002303,0.002886,0.727063,WAIT_USER_CONFIRM
0.015000,0.498776,-0.107837,-0.162107,0.002039,-0.003130,0.003023,0.727717,WAIT_USER_CONFIRM
0.016000,0.498783,-0.107843,-0.162102,0.003310,-0.004464,0.003931,0.728865,WAIT_USER_CONFIRM
0.017000,0.498786,-0.107850,-0.162097,0.003956,-0.005559,0.004579,0.730855,WAIT_USER_CONFIRM
0.018000,0.498794,-0.107852,-0.162093,0.004799,-0.005034,0.004671,0.733944,WAIT_USER_CONFIRM
0.019000,0.498804,-0.107855,-0.162086,0.006749,-0.004319,0.005364,0.738264,WAIT_USER_CONFIRM
0.020000,0.498808,-0.107862,-0.162081,0.006050,-0.004961,0.005155,0.743807,WAIT_USER_CONFIRM
0.021000,0.498826,-0.107865,-0.162069,0.009400,-0.004629,0.007148,0.750434,WAIT_USER_CONFIRM
0.022000,0.498834,-0.107869,-0.162064,0.008772,-0.004505,0.006642,0.757926,WAIT_USER_CONFIRM
0.023000,0.498841,-0.107876,-0.162059,0.008634,-0.005236,0.006263,0.766029,WAIT_USER_CONFIRM
0.024000,0.498854,-0.107882,-0.162051,0.009933,-0.005664,0.006888,0.774421,WAIT_USER_CONFIRM
0.025000,0.498871,-0.107886,-0.162040,0.012561,-0.004388,0.008179,0.782694,WAIT_USER_CONFIRM
0.026000,0.498877,-0.107891,-0.162036,0.010766,-0.004933,0.007204,0.790391,WAIT_USER_CONFIRM
0.027000,0.498892,-0.107898,-0.162027,0.012379,-0.004960,0.007953,0.797071,WAIT_USER_CONFIRM
0.028000,0.498903,-0.107905,-0.162019,0.012085,-0.005460,0.008250,0.802313,WAIT_USER_CONFIRM
0.029000,0.498916,-0.107910,-0.162010,0.012629,-0.005033,0.008193,0.805733,WAIT_USER_CONFIRM
0.030000,0.498929,-0.107920,-0.162002,0.012783,-0.006855,0.008441,0.807005,WAIT_USER_CONFIRM
0.031000,0.498941,-0.107924,-0.161994,0.013437,-0.006241,0.008804,0.805862,WAIT_USER_CONFIRM
0.032000,0.498955,-0.107934,-0.161986,0.013964,-0.007114,0.008624,0.802090,WAIT_USER_CONFIRM
0.033000,0.498966,-0.107939,-0.161980,0.013654,-0.006250,0.008184,0.795521,WAIT_USER_CONFIRM
0.034000,0.498980,-0.107946,-0.161969,0.013496,-0.006654,0.008893,0.786016,WAIT_USER_CONFIRM
0.035000,0.498994,-0.107951,-0.161961,0.013333,-0.005797,0.008295,0.773464,WAIT_USER_CONFIRM
