t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.494839,-0.193603,0.158032,0.000397,0.000394,0.000363,-1.062756,WAIT_USER_CONFIRM
0.001000,0.494834,-0.193606,0.158028,-0.001339,0.000094,-0.001139,-1.062760,WAIT_USER_CONFIRM
0.002000,0.494837,-0.193606,0.158028,-0.000462,0.000473,-0.001194,-1.062793,WAIT_USER_CONFIRM
0.003000,0.494835,-0.193605,0.158029,-0.000367,0.000637,-0.000353,-1.062926,WAIT_USER_CONFIRM
0.004000,0.494835,-0.193609,0.158030,0.000235,-0.000711,0.000214,-1.063250,WAIT_USER_CONFIRM
0.005000,0.494832,-0.193608,0.158028,-0.000576,-0.000444,-0.000165,-1.063825,WAIT_USER_CONFIRM
0.006000,0.494835,-0.193605,0.158028,0.000780,0.000752,-0.000230,-1.064650,WAIT_USER_CONFIRM
0.007000,0.494831,-0.193609,0.158026,-0.000897,-0.000864,-0.001225,-1.065690,WAIT_USER_CONFIRM
0.008000,0.494834,-0.193608,0.158026,-0.000122,-0.000339,-0.001379,-1.066918,WAIT_USER_CONFIRM
0.009000,0.494836,-0.193609,0.158027,0.000837,-0.000076,-0.000773,-1.068351,WAIT_USER_CONFIRM
0.010000,0.494832,-0.193609,0.158025,-0.001005,-0.000674,-0.001724,-1.070041,WAIT_USER_CONFIRM
0.011000,0.494834,-0.193606,0.158028,0.000047,0.000369,-0.000480,-1.072050,WAIT_USER_CONFIRM
0.012000,0.494835,-0.193607,0.158027,0.000060,0.000531,-0.000693,-1.074422,WAIT_USER_CONFIRM
0.013000,0.494834,-0.193609,0.158028,-0.000030,-0.000405,-0.000020,-1.077145,WAIT_USER_CONFIRM
0.014000,0.494834,-0.193607,0.158028,-0.000115,0.000225,-0.000206,-1.080140,WAIT_USER_CONFIRM
0.015000,0.494834,-0.193607,0.158028,0.000230,0.000073,0.000510,-1.083286,WAIT_USER_CONFIRM
0.016000,0.494834,-0.193607,0.158028,0.000474,0.000359,0.000546,-1.086430,WAIT_USER_CONFIRM
0.017000,0.494837,-0.193606,0.158030,0.000836,0.000528,0.000620,-1.089411,WAIT_USER_CONFIRM
0.018000,0.494840,-0.193607,0.158030,0.001274,-0.000184,0.001002,-1.092077,WAIT_USER_CONFIRM
0.019000,0.494839,-0.193604,0.158030,0.001354,0.000571,0.000825,-1.094314,WAIT_USER_CONFIRM
0.020000,0.494841,-0.193604,0.158032,0.001309,0.000647,0.001136,-1.096048,WAIT_USER_CONFIRM
0.021000,0.494838,-0.193607,0.158031,0.000637,-0.000541,0.000712,-1.097243,WAIT_USER_CONFIRM
0.022000,0.494841,-0.193604,0.158033,0.002008,0.000899,0.001099,-1.097893,WAIT_USER_CONFIRM
0.023000,0.494842,-0.193605,0.158035,0.001631,0.000798,0.001503,-1.098022,WAIT_USER_CONFIRM
0.024000,0.494843,-0.193605,0.158034,0.002105,0.000800,0.001604,-1.097666,WAIT_USER_CONFIRM
0.025000,0.494841,-0.193606,0.158033,0.001277,0.000642,0.000469,-1.096861,WAIT_USER_CONFIRM
0.026000,0.494845,-0.193604,0.158038,0.001826,0.000811,0.002087,-1.095657,WAIT_USER_CONFIRM
0.027000,0.494844,-0.193603,0.158036,0.000862,0.000931,0.000687,-1.094135,WAIT_USER_CONFIRM
0.028000,0.494845,-0.193607,0.158040,0.000815,-0.000682,0.001887,-1.092387,WAIT_USER_CONFIRM
0.029000,0.494849,-0.193605,0.158040,0.001955,0.000404,0.001771,-1.090495,WAIT_USER_CONFIRM
0.030000,0.494848,-0.193604,0.158041,0.001121,0.000388,0.001315,-1.088524,WAIT_USER_CONFIRM
0.031000,0.494848,-0.193607,0.158042,0.000580,-0.000515,0.000834,-1.086526,WAIT_USER_CONFIRM
0.032000,0.494848,-0.193606,0.158041,0.000152,-0.000189,0.000583,-1.084578,WAIT_USER_CONFIRM
0.033000,0.494851,-0.193606,0.158044,0.000636,-0.000360,0.001265,-1.082798,WAIT_USER_CONFIRM
0.034000,0.494854,-0.193608,0.158046,0.000554,-0.000967,0.001316,-1.081319,WAIT_USER_CONFIRM
0.035000,0.494856,-0.193605,0.158045,0.001054,-0.000298,0.000711,-1.080251,WAIT_USER_CONFIRM
0.036000,0.494857,-0.193604,0.158046,0.001435,0.000247,0.000959,-1.079673,WAIT_USER_CONFIRM
0.037000,0.494859,-0.193602,0.158049,0.002128,0.000639,0.001530,-1.079654,WAIT_USER_CONFIRM
0.038000,0.494858,-0.193602,0.158049,0.001596,0.000625,0.001238,-1.080238,WAIT_USER_CONFIRM
0.039000,0.494861,-0.193603,0.158050,0.002023,0.000400,0.001282,-1.081434,WAIT_USER_CONFIRM
0.040000,0.494862,-0.193605,0.158051,0.001646,0.000127,0.001018,-1.083221,WAIT_USER_CONFIRM
0.041000,0.494862,-0.193606,0.158052,0.001338,-0.000590,0.000705,-1.085576,WAIT_USER_CONFIRM
0.042000,0.494863,-0.193606,0.158053,0.001455,-0.000371,0.001294,-1.088492,WAIT_USER_CONFIRM
0.043000,0.494865,-0.193600,0.158053,0.001524,0.001476,0.000413,-1.091973,WAIT_USER_CONFIRM
0.044000,0.494866,-0.193604,0.158055,0.001706,-0.000044,0.000801,-1.096030,WAIT_USER_CONFIRM
0.045000,0.494866,-0.193605,0.158055,0.001281,-0.000399,0.000480,-1.100671,WAIT_USER_CONFIRM
0.046000,0.494866,-0.193602,0.158055,0.001810,0.000677,0.000530,-1.105912,WAIT_USER_CONFIRM
0.047000,0.494866,-0.193603,0.158056,0.001622,-0.000043,0.000921,-1.111767,WAIT_USER_CONFIRM
0.048000,0.494869,-0.193603,0.158058,0.002070,0.000256,0.001011,-1.118238,WAIT_USER_CONFIRM
0.049000,0.494869,-0.193604,0.158060,0.002224,0.000445,0.001166,-1.125293,WAIT_USER_CONFIRM
0.050000,0.494872,-0.193602,0.158064,0.002872,0.001179,0.002204,-1.132849,WAIT_USER_CONFIRM
0.051000,0.494872,-0.193605,0.158061,0.002063,0.000286,0.000717,-1.140773,WAIT_USER_CONFIRM
0.052000,0.494874,-0.193603,0.158064,0.002160,0.000132,0.001714,-1.148910,WAIT_USER_CONFIRM
0.053000,0.494875,-0.193602,0.158065,0.001673,0.000309,0.001502,-1.157119,WAIT_USER_CONFIRM
0.054000,0.494874,-0.193605,0.158066,0.001099,-0.000910,0.001163,-1.165276,WAIT_USER_CONFIRM
0.055000,0.494876,-0.193605,0.158065,0.000619,-0.001058,0.000307,-1.173288,WAIT_USER_CONFIRM
0.056000,0.494879,-0.193603,0.158068,0.001260,-0.000555,0.001171,-1.181129,WAIT_USER_CONFIRM
0.057000,0.494880,-0.193601,0.158070,0.001821,0.000582,0.001609,-1.188837,WAIT_USER_CONFIRM
0.058000,0.494886,-0.193599,0.158073,0.002922,0.000964,0.001881,-1.196449,WAIT_USER_CONFIRM
0.059000,0.494887,-0.193600,0.158074,0.002445,0.000525,0.001583,-1.203948,WAIT_USER_CONFIRM
0.060000,0.494886,-0.193601,0.158074,0.001692,0.000475,0.001414,-1.211267,WAIT_USER_CONFIRM
0.061000,0.494888,-0.193602,0.158075,0.001692,0.000428,0.001091,-1.218329,WAIT_USER_CONFIRM
0.062000,0.494884,-0.193602,0.158075,0.000289,-0.000294,0.000729,-1.225084,WAIT_USER_CONFIRM
0.063000,0.494891,-0.193599,0.158079,0.001889,0.000505,0.001831,-1.231535,WAIT_USER_CONFIRM
0.064000,0.494893,-0.193597,0.158081,0.001455,0.000990,0.001810,-1.237703,WAIT_USER_CONFIRM
0.065000,0.494893,-0.193599,0.158080,0.001356,0.000874,0.001146,-1.243591,WAIT_USER_CONFIRM
0.066000,0.494895,-0.193599,0.158083,0.001425,0.000356,0.001420,-1.249179,WAIT_USER_CONFIRM
0.067000,0.494898,-0.193597,0.158086,0.002226,0.000840,0.002364,-1.254444,WAIT_USER_CONFIRM
0.068000,0.494899,-0.193597,0.158086,0.002184,0.000882,0.002159,-1.259349,WAIT_USER_CONFIRM
0.069000,0.494901,-0.193598,0.158086,0.001934,0.000106,0.001494,-1.263839,WAIT_USER_CONFIRM
0.070000,0.494902,-0.193597,0.158088,0.001480,0.000467,0.001997,-1.267862,WAIT_USER_CONFIRM
