t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.499069,-0.208068,0.197772,-0.000499,-0.000761,0.000389,-9.759080,MOVE_JOINT
0.001000,0.499069,-0.208067,0.197771,-0.000358,-0.000279,-0.000016,-9.759080,MOVE_JOINT
0.002000,0.499069,-0.208068,0.197769,-0.000642,-0.000285,-0.000936,-9.791518,MOVE_JOINT
0.003000,0.499069,-0.208068,0.197768,-0.000384,-0.000172,-0.001201,-9.817470,MOVE_JOINT
0.004000,0.499063,-0.208069,0.197765,-0.001250,0.000102,-0.001227,-9.847806,MOVE_JOINT
0.005000,0.499054,-0.208066,0.197756,-0.002648,0.000502,-0.003055,-9.872083,MOVE_JOINT
0.006000,0.499049,-0.208068,0.197749,-0.003121,0.000245,-0.003535,-9.891508,MOVE_JOINT
0.007000,0.499038,-0.208072,0.197734,-0.004843,-0.000996,-0.006062,-9.887826,MOVE_JOINT
0.008000,0.499032,-0.208071,0.197721,-0.003954,-0.000012,-0.007015,-9.884877,MOVE_JOINT
0.009000,0.499028,-0.208075,0.197707,-0.003365,-0.001058,-0.008468,-9.944064,MOVE_JOINT
0.010000,0.499027,-0.208078,0.197695,-0.002223,-0.002187,-0.008777,-9.991415,MOVE_JOINT
0.011000,0.499023,-0.208088,0.197684,-0.002706,-0.004393,-0.009110,-10.029296,MOVE_JOINT
0.012000,0.499020,-0.208096,0.197674,-0.003848,-0.005921,-0.009984,-9.733296,MOVE_JOINT
0.013000,0.499017,-0.208109,0.197668,-0.003945,-0.008104,-0.009567,-9.496486,MOVE_JOINT
0.014000,0.499012,-0.208117,0.197663,-0.004806,-0.008607,-0.009205,-9.078041,MOVE_JOINT
0.015000,0.499004,-0.208124,0.197655,-0.006884,-0.008711,-0.009670,-8.743290,MOVE_JOINT
0.016000,0.498998,-0.208128,0.197651,-0.007977,-0.006929,-0.009273,-8.475491,MOVE_JOINT
0.017000,0.498994,-0.208129,0.197649,-0.007597,-0.004879,-0.008064,-8.153051,MOVE_JOINT
0.018000,0.498985,-0.208132,0.197644,-0.008663,-0.004246,-0.007789,-7.895106,MOVE_JOINT
0.019000,0.498978,-0.208132,0.197639,-0.009031,-0.003321,-0.007554,-7.688761,MOVE_JOINT
0.020000,0.498968,-0.208131,0.197634,-0.009369,-0.002680,-0.006377,-7.903164,MOVE_JOINT
0.021000,0.498957,-0.208131,0.197628,-0.010203,-0.001979,-0.006262,-8.074687,MOVE_JOINT
0.022000,0.498945,-0.208129,0.197621,-0.010737,-0.000862,-0.006146,-8.814507,MOVE_JOINT
0.023000,0.498935,-0.208129,0.197613,-0.010499,-0.000615,-0.006532,-9.406342,MOVE_JOINT
0.024000,0.498926,-0.208124,0.197604,-0.009538,0.000677,-0.006412,-10.014234,MOVE_JOINT
0.025000,0.498918,-0.208119,0.197597,-0.008165,0.002316,-0.005979,-10.500529,MOVE_JOINT
0.026000,0.498911,-0.208118,0.197590,-0.006976,0.002132,-0.005341,-10.889548,MOVE_JOINT
0.027000,0.498909,-0.208117,0.197587,-0.004869,0.001770,-0.004307,-10.877805,MOVE_JOINT
0.028000,0.498906,-0.208115,0.197583,-0.004219,0.001429,-0.004173,-10.868407,MOVE_JOINT
0.029000,0.498906,-0.208117,0.197580,-0.003046,0.000539,-0.003911,-10.839589,MOVE_JOINT
0.030000,0.498911,-0.208120,0.197582,-0.000658,-0.000821,-0.002302,-10.816522,MOVE_JOINT
0.031000,0.498914,-0.208123,0.197581,0.000764,-0.001706,-0.001978,-10.798059,MOVE_JOINT
0.032000,0.498923,-0.208119,0.197580,0.002923,0.000392,-0.001869,-10.684054,MOVE_JOINT
0.033000,0.498929,-0.208121,0.197581,0.003746,-0.000680,-0.000514,-10.592835,MOVE_JOINT
0.034000,0.498931,-0.208120,0.197579,0.003832,-0.000044,-0.000714,-10.344739,MOVE_JOINT
0.035000,0.498934,-0.208120,0.197579,0.004124,-0.000017,0.000037,-10.146261,MOVE_JOINT
0.036000,0.498934,-0.208119,0.197579,0.003226,0.000580,-0.000210,-9.987478,MOVE_JOINT
0.037000,0.498934,-0.208118,0.197576,0.002362,0.001275,-0.000932,-9.835756,MOVE_JOINT
0.038000,0.498930,-0.208118,0.197573,0.000436,0.001256,-0.001684,-9.714382,MOVE_JOINT
0.039000,0.498930,-0.208114,0.197572,0.000481,0.002005,-0.001624,-9.677899,MOVE_JOINT
0.040000,0.498929,-0.208116,0.197572,-0.000313,0.000604,-0.001564,-9.648714,MOVE_JOINT
0.041000,0.498926,-0.208116,0.197567,-0.001688,0.000832,-0.003083,-9.625364,MOVE_JOINT
0.042000,0.498927,-0.208115,0.197567,-0.000923,0.000608,-0.002338,-9.760460,MOVE_JOINT
0.043000,0.498924,-0.208116,0.197563,-0.001586,-0.000097,-0.002666,-9.868539,MOVE_JOINT
0.044000,0.498920,-0.208120,0.197559,-0.002150,-0.001164,-0.003080,-10.154507,MOVE_JOINT
