t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.504654,-0.197745,0.048580,-0.000985,0.000441,-0.001016,-3.621761,WAIT_USER_CONFIRM
0.001000,0.504657,-0.197747,0.048584,-0.000469,-0.000463,0.000193,-3.621810,WAIT_USER_CONFIRM
0.002000,0.504657,-0.197748,0.048583,-0.000628,-0.000198,-0.000261,-3.622028,WAIT_USER_CONFIRM
0.003000,0.504660,-0.197746,0.048587,0.000820,0.000222,0.001187,-3.622507,WAIT_USER_CONFIRM
0.004000,0.504660,-0.197747,0.048587,0.000642,-0.000029,0.000905,-3.623220,WAIT_USER_CONFIRM
0.005000,0.504657,-0.197743,0.048584,0.000514,0.001193,0.000431,-3.624022,WAIT_USER_CONFIRM
0.006000,0.504650,-0.197750,0.048578,-0.001538,-0.000820,-0.001576,-3.624698,WAIT_USER_CONFIRM
0.007000,0.504649,-0.197749,0.048576,-0.001391,0.000256,-0.002002,-3.625070,WAIT_USER_CONFIRM
0.008000,0.504647,-0.197747,0.048573,-0.001510,0.000777,-0.002356,-3.625094,WAIT_USER_CONFIRM
0.009000,0.504643,-0.197749,0.048570,-0.002966,-0.000090,-0.002814,-3.624859,WAIT_USER_CONFIRM
0.010000,0.504643,-0.197750,0.048570,-0.002780,-0.000652,-0.002164,-3.624537,WAIT_USER_CONFIRM
0.011000,0.504640,-0.197750,0.048568,-0.002729,-0.000251,-0.002033,-3.624299,WAIT_USER_CONFIRM
0.012000,0.504634,-0.197751,0.048564,-0.003762,-0.000594,-0.002881,-3.624244,WAIT_USER_CONFIRM
0.013000,0.504635,-0.197751,0.048564,-0.002601,0.000119,-0.002027,-3.624376,WAIT_USER_CONFIRM
0.014000,0.504633,-0.197751,0.048563,-0.002272,-0.000459,-0.001605,-3.624606,WAIT_USER_CONFIRM
0.015000,0.504631,-0.197752,0.048561,-0.002343,-0.000612,-0.001501,-3.624751,WAIT_USER_CONFIRM
0.016000,0.504631,-0.197753,0.048560,-0.001161,0.000189,-0.001483,-3.624552,WAIT_USER_CONFIRM
0.017000,0.504627,-0.197753,0.048558,-0.001676,0.000027,-0.001739,-3.623706,WAIT_USER_CONFIRM
0.018000,0.504627,-0.197752,0.048556,-0.001286,0.000420,-0.002051,-3.621928,WAIT_USER_CONFIRM
0.019000,0.504626,-0.197754,0.048558,-0.001773,-0.000019,-0.001078,-3.618982,WAIT_USER_CONFIRM
0.020000,0.504627,-0.197753,0.048557,-0.001170,0.000361,-0.000985,-3.614681,WAIT_USER_CONFIRM
0.021000,0.504621,-0.197756,0.048552,-0.002816,-0.000286,-0.002486,-3.608878,WAIT_USER_CONFIRM
0.022000,0.504620,-0.197755,0.048552,-0.002314,-0.000025,-0.001760,-3.601491,WAIT_USER_CONFIRM
0.023000,0.504619,-0.197755,0.048549,-0.002432,-0.000154,-0.002222,-3.592543,WAIT_USER_CONFIRM
0.024000,0.504617,-0.197758,0.048549,-0.002366,-0.000771,-0.001682,-3.582159,WAIT_USER_CONFIRM
0.025000,0.504614,-0.197761,0.048546,-0.003250,-0.002122,-0.002423,-3.570527,WAIT_USER_CONFIRM
0.026000,0.504615,-0.197758,0.048548,-0.001998,-0.000575,-0.001268,-3.557871,WAIT_USER_CONFIRM
0.027000,0.504615,-0.197758,0.048547,-0.001325,-0.000615,-0.001167,-3.544406,WAIT_USER_CONFIRM
0.028000,0.504615,-0.197759,0.048546,-0.001115,-0.000610,-0.000869,-3.530296,WAIT_USER_CONFIRM
0.029000,0.504613,-0.197763,0.048546,-0.001562,-0.001430,-0.000864,-3.515639,WAIT_USER_CONFIRM
0.030000,0.504618,-0.197761,0.048550,0.000187,-0.000229,0.000493,-3.500481,WAIT_USER_CONFIRM
0.031000,0.504616,-0.197763,0.048547,-0.000908,-0.000689,-0.000871,-3.484816,WAIT_USER_CONFIRM
0.032000,0.504617,-0.197762,0.048547,-0.000918,-0.000196,-0.001067,-3.468612,WAIT_USER_CONFIRM
0.033000,0.504618,-0.197764,0.048548,-0.000355,-0.000692,-0.000952,-3.451870,WAIT_USER_CONFIRM
0.034000,0.504622,-0.197761,0.048550,0.000947,0.000302,-0.000032,-3.434645,WAIT_USER_CONFIRM
0.035000,0.504621,-0.197763,0.048549,0.000410,-0.000196,-0.000317,-3.417017,WAIT_USER_CONFIRM
0.036000,0.504620,-0.197766,0.048549,-0.000282,-0.001370,-0.000373,-3.399065,WAIT_USER_CONFIRM
0.037000,0.504621,-0.197765,0.048548,-0.000263,-0.000571,-0.000831,-3.380875,WAIT_USER_CONFIRM
0.038000,0.504620,-0.197765,0.048547,-0.000940,-0.000800,-0.001182,-3.362565,WAIT_USER_CONFIRM
0.039000,0.504622,-0.197770,0.048550,-0.000483,-0.002262,-0.000216,-3.344292,WAIT_USER_CONFIRM
0.040000,0.504627,-0.197769,0.048554,0.001408,-0.000743,0.000934,-3.326212,WAIT_USER_CONFIRM
0.041000,0.504627,-0.197767,0.048553,0.000883,0.000114,0.000098,-3.308424,WAIT_USER_CONFIRM
0.042000,0.504626,-0.197768,0.048552,0.000058,-0.000121,-0.000419,-3.290952,WAIT_USER_CONFIRM
0.043000,0.504628,-0.197771,0.048555,0.000223,-0.000998,0.000424,-3.273785,WAIT_USER_CONFIRM
0.044000,0.504627,-0.197771,0.048553,-0.000254,-0.000489,-0.000430,-3.256927,WAIT_USER_CONFIRM
0.045000,0.504627,-0.197769,0.048554,-0.000259,0.000221,0.000089,-3.240400,WAIT_USER_CONFIRM
0.046000,0.504628,-0.197770,0.048552,-0.000078,0.000363,-0.000836,-3.224240,WAIT_USER_CONFIRM
0.047000,0.504628,-0.197770,0.048551,-0.000524,0.000017,-0.001305,-3.208503,WAIT_USER_CONFIRM
0.048000,0.504629,-0.197773,0.048553,-0.000088,-0.000922,-0.000447,-3.193288,WAIT_USER_CONFIRM
0.049000,0.504630,-0.197772,0.048554,0.000374,-0.000424,0.000073,-3.178730,WAIT_USER_CONFIRM
0.050000,0.504629,-0.197773,0.048553,-0.000044,-0.000940,-0.000204,-3.164941,WAIT_USER_CONFIRM
0.051000,0.504630,-0.197770,0.048554,0.000463,0.000749,0.000272,-3.151975,WAIT_USER_CONFIRM
0.052000,0.504630,-0.197770,0.048553,0.000511,0.000770,-0.000476,-3.139828,WAIT_USER_CONFIRM
0.053000,0.504630,-0.197775,0.048557,0.000405,-0.001224,0.001006,-3.128457,WAIT_USER_CONFIRM
0.054000,0.504629,-0.197772,0.048554,-0.000018,-0.000075,-0.000166,-3.117786,WAIT_USER_CONFIRM
0.055000,0.504633,-0.197772,0.048556,0.001382,0.000165,0.000806,-3.107727,WAIT_USER_CONFIRM
0.056000,0.504632,-0.197773,0.048554,0.000788,-0.000363,-0.000145,-3.098201,WAIT_USER_CONFIRM
0.057000,0.504632,-0.197773,0.048557,0.001180,-0.000288,0.001126,-3.089141,WAIT_USER_CONFIRM
0.058000,0.504633,-0.197772,0.048556,0.000059,0.000038,-0.000021,-3.080489,WAIT_USER_CONFIRM
0.059000,0.504632,-0.197771,0.048553,0.000143,0.000940,-0.000558,-3.072187,WAIT_USER_CONFIRM
0.060000,0.504631,-0.197776,0.048556,-0.000115,-0.000640,0.000134,-3.064206,WAIT_USER_CONFIRM
0.061000,0.504632,-0.197772,0.048554,-0.000003,0.000362,-0.000420,-3.056560,WAIT_USER_CONFIRM
0.062000,0.504632,-0.197774,0.048555,0.000269,-0.000256,-0.000067,-3.049290,WAIT_USER_CONFIRM
0.063000,0.504632,-0.197771,0.048553,0.000398,0.000732,-0.000236,-3.042448,WAIT_USER_CONFIRM
0.064000,0.504634,-0.197772,0.048555,0.000816,0.000717,0.000504,-3.036073,WAIT_USER_CONFIRM
0.065000,0.504635,-0.197774,0.048558,0.001111,-0.000022,0.000960,-3.030178,WAIT_USER_CONFIRM
0.066000,0.504635,-0.197771,0.048556,0.001789,0.000967,0.000609,-3.024718,WAIT_USER_CONFIRM
0.067000,0.504636,-0.197769,0.048555,0.001003,0.000929,0.000105,-3.019611,WAIT_USER_CONFIRM
0.068000,0.504636,-0.197773,0.048558,0.000616,-0.000149,0.000748,-3.014776,WAIT_USER_CONFIRM
0.069000,0.504638,-0.197773,0.048558,0.001137,-0.000327,0.000693,-3.010156,WAIT_USER_CONFIRM
0.070000,0.504639,-0.197772,0.048560,0.001297,-0.000459,0.001299,-3.005696,WAIT_USER_CONFIRM
0.071000,0.504637,-0.197774,0.048558,0.000430,-0.000789,0.000186,-3.001333,WAIT_USER_CONFIRM
0.072000,0.504638,-0.197774,0.048560,0.001053,0.000125,0.000826,-2.997012,WAIT_USER_CONFIRM
0.073000,0.504638,-0.197774,0.048560,0.000763,0.000034,0.000605,-2.992710,WAIT_USER_CONFIRM
0.074000,0.504640,-0.197772,0.048561,0.000615,0.000707,0.000484,-2.988419,WAIT_USER_CONFIRM
0.075000,0.504639,-0.197775,0.048561,0.000097,-0.000153,0.000549,-2.984132,WAIT_USER_CONFIRM
0.076000,0.504643,-0.197771,0.048561,0.001056,0.000808,0.000713,-2.979840,WAIT_USER_CONFIRM
0.077000,0.504642,-0.197774,0.048562,0.000599,-0.000255,0.000599,-2.975528,WAIT_USER_CONFIRM
0.078000,0.504642,-0.197777,0.048564,0.000287,-0.001204,0.000889,-2.971171,WAIT_USER_CONFIRM
0.079000,0.504639,-0.197776,0.048560,-0.000944,-0.000890,-0.000437,-2.966752,WAIT_USER_CONFIRM
0.080000,0.504639,-0.197781,0.048562,-0.001394,-0.002519,-0.000131,-2.962292,WAIT_USER_CONFIRM
0.081000,0.504642,-0.197779,0.048562,-0.000538,-0.000850,-0.000312,-2.957883,WAIT_USER_CONFIRM
0.082000,0.504645,-0.197779,0.048565,0.000726,-0.001013,0.000573,-2.953670,WAIT_USER_CONFIRM
0.083000,0.504644,-0.197779,0.048564,-0.000133,-0.001353,-0.000003,-2.949800,WAIT_USER_CONFIRM
0.084000,0.504648,-0.197777,0.048566,0.001166,-0.000184,0.000879,-2.946380,WAIT_USER_CONFIRM
0.085000,0.504648,-0.197777,0.048567,0.000807,-0.000894,0.001101,-2.943464,WAIT_USER_CONFIRM
0.086000,0.504652,-0.197776,0.048570,0.001845,-0.000657,0.001700,-2.941027,WAIT_USER_CONFIRM
0.087000,0.504649,-0.197781,0.048570,0.000032,-0.002456,0.001154,-2.938955,WAIT_USER_CONFIRM
0.088000,0.504650,-0.197780,0.048568,0.000397,-0.001628,0.000405,-2.937085,WAIT_USER_CONFIRM
0.089000,0.504648,-0.197781,0.048568,-0.000566,-0.001421,0.000294,-2.935275,WAIT_USER_CONFIRM
0.090000,0.504648,-0.197783,0.048567,-0.001102,-0.002110,0.000012,-2.933452,WAIT_USER_CONFIRM
0.091000,0.504650,-0.197785,0.048569,-0.000594,-0.001783,0.000235,-2.931609,WAIT_USER_CONFIRM
0.092000,0.504648,-0.197782,0.048567,-0.000999,-0.000841,-0.000359,-2.929776,WAIT_USER_CONFIRM
0.093000,0.504652,-0.197781,0.048570,0.000310,-0.000529,0.001032,-2.928002,WAIT_USER_CONFIRM
0.094000,0.504651,-0.197778,0.048567,0.000873,0.001079,0.000531,-2.926314,WAIT_USER_CONFIRM
0.095000,0.504646,-0.197781,0.048564,-0.001335,-0.001241,-0.000460,-2.924690,WAIT_USER_CONFIRM
0.096000,0.504651,-0.197784,0.048568,0.000444,-0.001612,0.000736,-2.923088,WAIT_USER_CONFIRM
0.097000,0.504647,-0.197781,0.048565,-0.000872,-0.000663,-0.000590,-2.921483,WAIT_USER_CONFIRM
0.098000,0.504649,-0.197783,0.048567,0.000282,-0.001328,0.000346,-2.919889,WAIT_USER_CONFIRM
0.099000,0.504651,-0.197783,0.048569,0.000816,-0.001058,0.000870,-2.918342,WAIT_USER_CONFIRM
0.100000,0.504648,-0.197784,0.048567,-0.000461,-0.001409,-0.000046,-2.916863,WAIT_USER_CONFIRM
0.101000,0.504651,-0.197781,0.048569,0.000695,0.000364,0.000542,-2.915442,WAIT_USER_CONFIRM
0.102000,0.504651,-0.197784,0.048569,0.000532,-0.000680,0.000720,-2.914049,WAIT_USER_CONFIRM
0.103000,0.504646,-0.197786,0.048566,-0.001188,-0.000766,-0.000738,-2.912641,WAIT_USER_CONFIRM
0.104000,0.504647,-0.197783,0.048565,-0.000772,0.000025,-0.000933,-2.911197,WAIT_USER_CONFIRM
0.105000,0.504645,-0.197787,0.048565,-0.001385,-0.000960,-0.001400,-2.909757,WAIT_USER_CONFIRM
0.106000,0.504649,-0.197786,0.048568,0.000580,-0.000818,0.000232,-2.908434,WAIT_USER_CONFIRM
0.107000,0.504648,-0.197788,0.048567,0.000230,-0.001052,0.000078,-2.907356,WAIT_USER_CONFIRM
0.108000,0.504649,-0.197784,0.048567,0.000710,0.000728,-0.000051,-2.906602,WAIT_USER_CONFIRM
0.109000,0.504647,-0.197786,0.048565,-0.000243,0.000134,-0.001146,-2.906184,WAIT_USER_CONFIRM
0.110000,0.504649,-0.197785,0.048569,0.001022,-0.000083,0.000921,-2.906086,WAIT_USER_CONFIRM
0.111000,0.504647,-0.197784,0.048566,-0.000018,0.000166,-0.000211,-2.906266,WAIT_USER_CONFIRM
0.112000,0.504648,-0.197787,0.048567,-0.000366,-0.000953,-0.000301,-2.906643,WAIT_USER_CONFIRM
0.113000,0.504646,-0.197789,0.048567,-0.000295,-0.000728,0.000042,-2.907117,WAIT_USER_CONFIRM
0.114000,0.504650,-0.197784,0.048567,0.001125,0.001073,0.000011,-2.907605,WAIT_USER_CONFIRM
0.115000,0.504650,-0.197785,0.048568,0.001053,0.000894,0.000392,-2.908042,WAIT_USER_CONFIRM
0.116000,0.504651,-0.197787,0.048568,0.000710,-0.000046,0.000308,-2.908366,WAIT_USER_CONFIRM
0.117000,0.504650,-0.197786,0.048569,0.000450,0.000551,0.000214,-2.908510,WAIT_USER_CONFIRM
0.118000,0.504648,-0.197786,0.048568,0.000091,0.000708,0.000415,-2.908401,WAIT_USER_CONFIRM
0.119000,0.504650,-0.197789,0.048570,0.001457,0.000201,0.000943,-2.907957,WAIT_USER_CONFIRM
0.120000,0.504652,-0.197786,0.048569,0.001540,0.000651,0.000302,-2.907085,WAIT_USER_CONFIRM
0.121000,0.504648,-0.197789,0.048567,-0.000613,-0.000833,-0.000360,-2.905723,WAIT_USER_CONFIRM
0.122000,0.504648,-0.197792,0.048569,0.000111,-0.001001,0.000364,-2.903878,WAIT_USER_CONFIRM
0.123000,0.504649,-0.197791,0.048570,0.000573,-0.000515,0.000730,-2.901626,WAIT_USER_CONFIRM
0.124000,0.504650,-0.197792,0.048571,0.001011,-0.000213,0.000696,-2.899065,WAIT_USER_CONFIRM
0.125000,0.504651,-0.197792,0.048570,0.000697,-0.000801,0.000603,-2.896269,WAIT_USER_CONFIRM
0.126000,0.504651,-0.197791,0.048571,0.000576,0.000462,0.000380,-2.893295,WAIT_USER_CONFIRM
0.127000,0.504651,-0.197791,0.048571,0.000586,0.000691,0.000105,-2.890190,WAIT_USER_CONFIRM
0.128000,0.504652,-0.197793,0.048571,0.000710,-0.000206,0.000159,-2.887007,WAIT_USER_CONFIRM
