t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.502977,-0.203380,0.201450,0.000377,-0.000270,0.000278,-9.177255,MOVE_JOINT
0.001000,0.502981,-0.203376,0.201452,0.000994,0.000573,0.000537,-9.126814,MOVE_JOINT
0.002000,0.502977,-0.203384,0.201451,-0.000896,-0.001878,-0.000769,-9.086462,MOVE_JOINT
0.003000,0.502979,-0.203379,0.201451,-0.000073,0.000378,-0.000773,-9.054182,MOVE_JOINT
0.004000,0.502976,-0.203379,0.201451,0.000136,0.000689,-0.000183,-9.028359,MOVE_JOINT
0.005000,0.502969,-0.203378,0.201443,-0.000486,0.001512,-0.001647,-9.065510,MOVE_JOINT
0.006000,0.502964,-0.203379,0.201434,-0.001100,0.000805,-0.002888,-9.095234,MOVE_JOINT
0.007000,0.502956,-0.203380,0.201423,-0.002298,0.000572,-0.004446,-9.109216,MOVE_JOINT
0.008000,0.502959,-0.203379,0.201418,0.000027,0.001078,-0.003778,-9.120398,MOVE_JOINT
0.009000,0.502954,-0.203383,0.201407,-0.000407,0.000074,-0.005225,-9.129334,MOVE_JOINT
0.010000,0.502951,-0.203387,0.201399,-0.000732,-0.000876,-0.005913,-9.114982,MOVE_JOINT
0.011000,0.502945,-0.203399,0.201392,-0.003154,-0.003975,-0.006807,-9.103505,MOVE_JOINT
0.012000,0.502944,-0.203405,0.201387,-0.003365,-0.005102,-0.006727,-8.884516,MOVE_JOINT
0.013000,0.502938,-0.203413,0.201383,-0.005032,-0.005756,-0.006825,-8.709329,MOVE_JOINT
0.014000,0.502932,-0.203421,0.201379,-0.005852,-0.005925,-0.006845,-8.569185,MOVE_JOINT
0.015000,0.502925,-0.203427,0.201374,-0.007297,-0.005995,-0.007257,-8.135741,MOVE_JOINT
0.016000,0.502923,-0.203426,0.201371,-0.006610,-0.003929,-0.007031,-7.788990,MOVE_JOINT
0.017000,0.502917,-0.203427,0.201367,-0.007196,-0.002873,-0.007006,-7.754861,MOVE_JOINT
0.018000,0.502905,-0.203439,0.201365,-0.008627,-0.005056,-0.005955,-7.727556,MOVE_JOINT
0.019000,0.502895,-0.203440,0.201361,-0.010076,-0.004993,-0.005169,-7.705718,MOVE_JOINT
0.020000,0.502886,-0.203442,0.201359,-0.009677,-0.004018,-0.003950,-8.019029,MOVE_JOINT
0.021000,0.502873,-0.203445,0.201355,-0.009735,-0.003259,-0.003853,-8.269653,MOVE_JOINT
0.022000,0.502863,-0.203447,0.201350,-0.009900,-0.002775,-0.004042,-8.567075,MOVE_JOINT
0.023000,0.502856,-0.203445,0.201346,-0.008598,-0.001209,-0.003466,-8.805001,MOVE_JOINT
0.024000,0.502848,-0.203448,0.201340,-0.007689,-0.001471,-0.003782,-8.995328,MOVE_JOINT
0.025000,0.502844,-0.203444,0.201336,-0.006214,-0.000400,-0.003556,-9.413870,MOVE_JOINT
0.026000,0.502839,-0.203448,0.201332,-0.005660,-0.001001,-0.003569,-9.748695,MOVE_JOINT
0.027000,0.502835,-0.203448,0.201325,-0.004889,-0.001192,-0.004435,-9.818715,MOVE_JOINT
0.028000,0.502835,-0.203448,0.201321,-0.002975,-0.000439,-0.004128,-9.874732,MOVE_JOINT
0.029000,0.502838,-0.203451,0.201320,-0.001101,-0.001500,-0.003168,-9.919544,MOVE_JOINT
0.030000,0.502841,-0.203452,0.201320,0.000581,-0.001480,-0.001917,-9.868378,MOVE_JOINT
0.031000,0.502843,-0.203454,0.201319,0.001569,-0.001693,-0.000934,-9.827445,MOVE_JOINT
0.032000,0.502846,-0.203452,0.201319,0.002184,-0.000263,-0.000701,-9.794693,MOVE_JOINT
0.033000,0.502845,-0.203458,0.201319,0.001444,-0.001578,-0.000518,-9.621397,MOVE_JOINT
0.034000,0.502847,-0.203459,0.201320,0.001519,-0.001670,-0.000176,-9.447804,MOVE_JOINT
0.035000,0.502848,-0.203461,0.201323,0.001402,-0.001172,0.000691,-9.308922,MOVE_JOINT
0.036000,0.502848,-0.203463,0.201324,0.000550,-0.001491,0.000407,-9.197816,MOVE_JOINT
0.037000,0.502849,-0.203466,0.201326,0.001107,-0.002158,0.001131,-9.108926,MOVE_JOINT
0.038000,0.502849,-0.203467,0.201327,0.000563,-0.001895,0.001138,-9.100164,MOVE_JOINT
0.039000,0.502844,-0.203472,0.201323,-0.001101,-0.002205,-0.000886,-9.093153,MOVE_JOINT
0.040000,0.502846,-0.203473,0.201324,-0.000479,-0.001985,-0.000217,-9.031529,MOVE_JOINT
0.041000,0.502846,-0.203475,0.201324,-0.000743,-0.002273,-0.000377,-8.982229,MOVE_JOINT
0.042000,0.502848,-0.203477,0.201328,-0.000001,-0.002062,0.000898,-8.942788,MOVE_JOINT
0.043000,0.502847,-0.203483,0.201326,-0.000064,-0.003196,0.000129,-9.106176,MOVE_JOINT
0.044000,0.502851,-0.203483,0.201328,0.001249,-0.001943,0.000650,-9.196049,MOVE_JOINT
0.045000,0.502850,-0.203490,0.201329,0.000688,-0.002835,0.000498,-9.267947,MOVE_JOINT
0.046000,0.502847,-0.203496,0.201327,-0.000547,-0.004197,-0.000146,-9.325466,MOVE_JOINT
0.047000,0.502847,-0.203497,0.201326,-0.000889,-0.004050,-0.000796,-9.301462,MOVE_JOINT
0.048000,0.502851,-0.203500,0.201329,0.000936,-0.003399,0.000538,-9.282253,MOVE_JOINT
0.049000,0.502848,-0.203509,0.201329,0.000025,-0.004725,0.000313,-9.231851,MOVE_JOINT
0.050000,0.502848,-0.203511,0.201328,0.000237,-0.004260,-0.000106,-9.191528,MOVE_JOINT
0.051000,0.502849,-0.203516,0.201329,0.000212,-0.004405,-0.000246,-9.159266,MOVE_JOINT
0.052000,0.502846,-0.203521,0.201328,-0.000528,-0.004647,-0.000525,-9.002941,MOVE_JOINT
0.053000,0.502849,-0.203526,0.201331,-0.000162,-0.004465,0.000080,-8.877876,MOVE_JOINT
