t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.490291,-0.198534,-0.123053,0.000090,-0.000043,0.000213,-2.562802,WAIT_USER_CONFIRM
0.001000,0.490290,-0.198532,-0.123055,-0.000102,0.001219,-0.000443,-2.562794,WAIT_USER_CONFIRM
0.002000,0.490288,-0.198537,-0.123054,-0.001853,-0.000615,-0.000784,-2.562775,WAIT_USER_CONFIRM
0.003000,0.490285,-0.198535,-0.123056,-0.002235,0.000187,-0.001274,-2.562802,WAIT_USER_CONFIRM
0.004000,0.490286,-0.198537,-0.123055,-0.000600,-0.000516,-0.000169,-2.562998,WAIT_USER_CONFIRM
0.005000,0.490290,-0.198536,-0.123055,0.001016,-0.000144,0.000383,-2.563485,WAIT_USER_CONFIRM
0.006000,0.490286,-0.198537,-0.123059,-0.001018,-0.000770,-0.001194,-2.564317,WAIT_USER_CONFIRM
0.007000,0.490285,-0.198535,-0.123063,-0.001160,0.000211,-0.002103,-2.565506,WAIT_USER_CONFIRM
0.008000,0.490284,-0.198536,-0.123065,-0.002011,-0.000131,-0.002652,-2.567129,WAIT_USER_CONFIRM
0.009000,0.490285,-0.198533,-0.123069,-0.001463,0.001084,-0.003173,-2.569384,WAIT_USER_CONFIRM
0.010000,0.490285,-0.198531,-0.123070,-0.000890,0.001358,-0.002705,-2.572569,WAIT_USER_CONFIRM
0.011000,0.490279,-0.198536,-0.123072,-0.002813,-0.000203,-0.002710,-2.576994,WAIT_USER_CONFIRM
0.012000,0.490279,-0.198532,-0.123072,-0.002415,0.001965,-0.002217,-2.582872,WAIT_USER_CONFIRM
0.013000,0.490280,-0.198533,-0.123071,-0.001639,0.001235,-0.001451,-2.590241,WAIT_USER_CONFIRM
0.014000,0.490279,-0.198531,-0.123070,-0.001759,0.000904,-0.000495,-2.598912,WAIT_USER_CONFIRM
0.015000,0.490279,-0.198532,-0.123070,-0.001516,0.000287,-0.000318,-2.608461,WAIT_USER_CONFIRM
0.016000,0.490281,-0.198530,-0.123067,-0.000746,0.000441,0.000634,-2.618266,WAIT_USER_CONFIRM
0.017000,0.490280,-0.198531,-0.123068,-0.001729,0.000623,-0.000483,-2.627595,WAIT_USER_CONFIRM
0.018000,0.490283,-0.198530,-0.123066,0.000332,0.000393,0.000555,-2.635723,WAIT_USER_CONFIRM
0.019000,0.490278,-0.198530,-0.123069,-0.000985,0.000071,-0.000584,-2.642038,WAIT_USER_CONFIRM
0.020000,0.490277,-0.198531,-0.123070,-0.001015,-0.000386,-0.000355,-2.646115,WAIT_USER_CONFIRM
0.021000,0.490280,-0.198533,-0.123069,0.000741,-0.000619,0.000228,-2.647731,WAIT_USER_CONFIRM
0.022000,0.490276,-0.198534,-0.123071,-0.000493,-0.000734,-0.000358,-2.646836,WAIT_USER_CONFIRM
0.023000,0.490273,-0.198530,-0.123075,-0.001737,0.000410,-0.001795,-2.643524,WAIT_USER_CONFIRM
0.024000,0.490274,-0.198529,-0.123075,-0.000868,0.000552,-0.000994,-2.638050,WAIT_USER_CONFIRM
0.025000,0.490275,-0.198528,-0.123075,-0.000789,0.000874,-0.001235,-2.630818,WAIT_USER_CONFIRM
0.026000,0.490270,-0.198532,-0.123078,-0.001914,-0.000648,-0.001668,-2.622315,WAIT_USER_CONFIRM
0.027000,0.490276,-0.198528,-0.123076,0.000482,0.001007,-0.000547,-2.613040,WAIT_USER_CONFIRM
0.028000,0.490278,-0.198532,-0.123073,0.001204,-0.001052,0.000750,-2.603422,WAIT_USER_CONFIRM
0.029000,0.490272,-0.198528,-0.123076,-0.000378,0.000381,-0.000487,-2.593742,WAIT_USER_CONFIRM
0.030000,0.490273,-0.198531,-0.123075,-0.000038,-0.000036,-0.000107,-2.584108,WAIT_USER_CONFIRM
0.031000,0.490269,-0.198530,-0.123077,-0.000811,0.000136,-0.000013,-2.574526,WAIT_USER_CONFIRM
