t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.494457,-0.096318,-0.001607,0.000251,0.000119,0.000233,1.354673,WAIT_USER_CONFIRM
0.001000,0.494458,-0.096317,-0.001605,0.000294,0.000093,0.000222,1.354687,WAIT_USER_CONFIRM
0.002000,0.494459,-0.096319,-0.001604,0.000257,-0.000423,0.000614,1.354752,WAIT_USER_CONFIRM
0.003000,0.494454,-0.096317,-0.001608,-0.001139,0.000079,-0.000306,1.354911,WAIT_USER_CONFIRM
0.004000,0.494457,-0.096319,-0.001605,0.000426,-0.001007,0.000748,1.355190,WAIT_USER_CONFIRM
0.005000,0.494453,-0.096316,-0.001610,-0.001248,-0.000210,-0.000857,1.355587,WAIT_USER_CONFIRM
0.006000,0.494455,-0.096316,-0.001608,-0.000129,-0.000126,0.000042,1.356060,WAIT_USER_CONFIRM
0.007000,0.494454,-0.096317,-0.001608,-0.001472,-0.000119,-0.000907,1.356514,WAIT_USER_CONFIRM
0.008000,0.494459,-0.096316,-0.001605,0.000881,-0.000008,0.000704,1.356828,WAIT_USER_CONFIRM
0.009000,0.494461,-0.096317,-0.001603,0.001139,-0.000202,0.000783,1.356892,WAIT_USER_CONFIRM
0.010000,0.494464,-0.096316,-0.001602,0.001795,0.000032,0.001127,1.356648,WAIT_USER_CONFIRM
0.011000,0.494466,-0.096317,-0.001600,0.002401,-0.000249,0.001523,1.356100,WAIT_USER_CONFIRM
0.012000,0.494468,-0.096317,-0.001598,0.002614,0.000338,0.001723,1.355291,WAIT_USER_CONFIRM
0.013000,0.494473,-0.096319,-0.001595,0.003706,-0.000165,0.002054,1.354285,WAIT_USER_CONFIRM
0.014000,0.494481,-0.096318,-0.001590,0.005454,-0.000433,0.003607,1.353143,WAIT_USER_CONFIRM
0.015000,0.494486,-0.096318,-0.001585,0.005035,-0.000910,0.003851,1.351915,WAIT_USER_CONFIRM
0.016000,0.494489,-0.096320,-0.001582,0.004434,-0.001642,0.003743,1.350632,WAIT_USER_CONFIRM
0.017000,0.494496,-0.096320,-0.001576,0.005433,-0.000835,0.004311,1.349292,WAIT_USER_CONFIRM
0.018000,0.494509,-0.096320,-0.001566,0.007670,-0.000739,0.005862,1.347840,WAIT_USER_CONFIRM
0.019000,0.494516,-0.096319,-0.001562,0.007220,0.000378,0.005133,1.346198,WAIT_USER_CONFIRM
0.020000,0.494521,-0.096322,-0.001556,0.006558,-0.000626,0.005107,1.344286,WAIT_USER_CONFIRM
0.021000,0.494534,-0.096323,-0.001548,0.008291,-0.000621,0.006081,1.341983,WAIT_USER_CONFIRM
0.022000,0.494543,-0.096324,-0.001541,0.008525,-0.000591,0.006292,1.339096,WAIT_USER_CONFIRM
0.023000,0.494555,-0.096322,-0.001532,0.009656,-0.000583,0.007289,1.335382,WAIT_USER_CONFIRM
0.024000,0.494565,-0.096323,-0.001525,0.010204,-0.000203,0.007513,1.330595,WAIT_USER_CONFIRM
0.025000,0.494577,-0.096323,-0.001515,0.010538,-0.000365,0.007991,1.324530,WAIT_USER_CONFIRM
0.026000,0.494589,-0.096323,-0.001507,0.010979,-0.000062,0.008158,1.317020,WAIT_USER_CONFIRM
0.027000,0.494598,-0.096327,-0.001500,0.010583,-0.001132,0.007750,1.307921,WAIT_USER_CONFIRM
0.028000,0.494610,-0.096324,-0.001492,0.011386,0.000028,0.007977,1.297088,WAIT_USER_CONFIRM
0.029000,0.494624,-0.096328,-0.001481,0.012164,-0.001519,0.009167,1.284353,WAIT_USER_CONFIRM
0.030000,0.494632,-0.096330,-0.001474,0.011319,-0.001299,0.008719,1.269560,WAIT_USER_CONFIRM
0.031000,0.494647,-0.096326,-0.001464,0.013005,0.000393,0.009406,1.252616,WAIT_USER_CONFIRM
0.032000,0.494660,-0.096330,-0.001454,0.013224,-0.000583,0.009652,1.233515,WAIT_USER_CONFIRM
0.033000,0.494674,-0.096330,-0.001445,0.012919,-0.000596,0.009329,1.212345,WAIT_USER_CONFIRM
