t,x,y,z,vx,vy,vz,Fz,phase
0.000000,0.500915,-0.200906,0.087700,0.000587,0.001175,-0.000160,-8.695522,MOVE_JOINT
0.001000,0.500915,-0.200906,0.087701,0.000482,0.000826,-0.000231,-8.695522,MOVE_JOINT
0.002000,0.500913,-0.200908,0.087700,-0.000705,0.000334,-0.001036,-8.661141,MOVE_JOINT
0.003000,0.500917,-0.200907,0.087702,0.000122,0.000105,-0.000679,-8.633638,MOVE_JOINT
0.004000,0.500905,-0.200905,0.087694,-0.002810,0.001054,-0.002437,-8.620748,MOVE_JOINT
0.005000,0.500895,-0.200908,0.087688,-0.004664,0.000202,-0.003398,-8.610438,MOVE_JOINT
0.006000,0.500886,-0.200911,0.087680,-0.004818,-0.000389,-0.003854,-8.602191,MOVE_JOINT
0.007000,0.500881,-0.200908,0.087674,-0.004196,0.000661,-0.003766,-8.639684,MOVE_JOINT
0.008000,0.500872,-0.200911,0.087667,-0.004746,-0.000766,-0.004206,-8.669679,MOVE_JOINT
0.009000,0.500868,-0.200910,0.087662,-0.004354,-0.000922,-0.003727,-8.633680,MOVE_JOINT
0.010000,0.500862,-0.200915,0.087657,-0.004717,-0.002181,-0.004124,-8.604883,MOVE_JOINT
0.011000,0.500857,-0.200918,0.087653,-0.005339,-0.002694,-0.004796,-8.581848,MOVE_JOINT
0.012000,0.500850,-0.200927,0.087649,-0.007141,-0.004850,-0.005549,-8.298041,MOVE_JOINT
0.013000,0.500845,-0.200925,0.087645,-0.007189,-0.002557,-0.005738,-8.071008,MOVE_JOINT
0.014000,0.500842,-0.200929,0.087646,-0.006836,-0.002721,-0.004838,-7.859019,MOVE_JOINT
0.015000,0.500836,-0.200928,0.087643,-0.007113,-0.001494,-0.004609,-7.689433,MOVE_JOINT
0.016000,0.500834,-0.200930,0.087644,-0.005927,-0.001786,-0.003032,-7.553765,MOVE_JOINT
0.017000,0.500826,-0.200930,0.087642,-0.006666,-0.002163,-0.002683,-7.552594,MOVE_JOINT
0.018000,0.500822,-0.200928,0.087643,-0.005829,-0.000519,-0.002063,-7.551658,MOVE_JOINT
0.019000,0.500813,-0.200932,0.087641,-0.006538,-0.001310,-0.001672,-7.848545,MOVE_JOINT
0.020000,0.500806,-0.200931,0.087642,-0.005996,-0.000503,-0.000624,-8.086049,MOVE_JOINT
0.021000,0.500801,-0.200930,0.087641,-0.005692,0.000218,-0.000387,-8.276048,MOVE_JOINT
0.022000,0.500795,-0.200928,0.087640,-0.005015,0.001111,-0.000223,-8.593199,MOVE_JOINT
0.023000,0.500787,-0.200932,0.087640,-0.005706,-0.000679,-0.000246,-8.846908,MOVE_JOINT
0.024000,0.500780,-0.200932,0.087638,-0.006209,-0.000634,-0.000531,-9.011654,MOVE_JOINT
0.025000,0.500778,-0.200932,0.087640,-0.004203,-0.000340,0.000500,-9.143450,MOVE_JOINT
0.026000,0.500773,-0.200935,0.087641,-0.004592,-0.001040,0.000521,-9.248886,MOVE_JOINT
0.027000,0.500767,-0.200938,0.087641,-0.004659,-0.001890,0.000785,-9.260811,MOVE_JOINT
0.028000,0.500763,-0.200938,0.087643,-0.003962,-0.001509,0.001317,-9.270351,MOVE_JOINT
0.029000,0.500759,-0.200941,0.087643,-0.004215,-0.001974,0.001108,-9.117079,MOVE_JOINT
0.030000,0.500761,-0.200943,0.087650,-0.001921,-0.001731,0.003027,-8.994457,MOVE_JOINT
0.031000,0.500754,-0.200944,0.087650,-0.004109,-0.001879,0.001984,-8.896363,MOVE_JOINT
0.032000,0.500752,-0.200943,0.087653,-0.003544,-0.001552,0.002504,-8.784080,MOVE_JOINT
0.033000,0.500752,-0.200945,0.087660,-0.002507,-0.001512,0.003704,-8.694252,MOVE_JOINT
0.034000,0.500745,-0.200946,0.087661,-0.003356,-0.000854,0.002965,-8.639150,MOVE_JOINT
0.035000,0.500741,-0.200949,0.087665,-0.003159,-0.001341,0.003566,-8.595067,MOVE_JOINT
0.036000,0.500740,-0.200951,0.087671,-0.002266,-0.001354,0.004367,-8.559802,MOVE_JOINT
0.037000,0.500740,-0.200948,0.087673,-0.002214,-0.000090,0.003620,-8.596931,MOVE_JOINT
0.038000,0.500738,-0.200951,0.087676,-0.001438,-0.000793,0.003598,-8.626634,MOVE_JOINT
0.039000,0.500733,-0.200957,0.087677,-0.002691,-0.002394,0.002455,-8.707753,MOVE_JOINT
0.040000,0.500735,-0.200957,0.087682,-0.001318,-0.001906,0.003176,-8.772649,MOVE_JOINT
0.041000,0.500738,-0.200957,0.087685,-0.000261,-0.001211,0.003069,-8.824565,MOVE_JOINT
0.042000,0.500736,-0.200961,0.087687,-0.000345,-0.001879,0.002936,-8.975304,MOVE_JOINT
0.043000,0.500736,-0.200962,0.087689,-0.000064,-0.001416,0.002659,-9.095894,MOVE_JOINT
0.044000,0.500734,-0.200965,0.087688,-0.000352,-0.001291,0.001670,-9.046624,MOVE_JOINT
0.045000,0.500734,-0.200967,0.087690,-0.000426,-0.001974,0.001814,-9.007205,MOVE_JOINT
0.046000,0.500736,-0.200968,0.087693,0.000245,-0.001662,0.002182,-8.975669,MOVE_JOINT
0.047000,0.500732,-0.200974,0.087692,-0.000834,-0.002973,0.001442,-8.787153,MOVE_JOINT
0.048000,0.500733,-0.200975,0.087693,-0.001326,-0.002719,0.000908,-8.636339,MOVE_JOINT
0.049000,0.500732,-0.200976,0.087693,-0.002029,-0.002506,0.000257,-8.426072,MOVE_JOINT
0.050000,0.500731,-0.200978,0.087695,-0.002260,-0.002266,0.000252,-8.257858,MOVE_JOINT
0.051000,0.500735,-0.200978,0.087698,-0.000488,-0.001029,0.001062,-8.123285,MOVE_JOINT
0.052000,0.500733,-0.200985,0.087699,-0.000769,-0.002667,0.001186,-8.095970,MOVE_JOINT
0.053000,0.500732,-0.200982,0.087698,-0.000978,-0.000882,0.000492,-8.074119,MOVE_JOINT
0.054000,0.500734,-0.200980,0.087700,0.000071,0.000517,0.000623,-8.146446,MOVE_JOINT
0.055000,0.500733,-0.200986,0.087701,-0.000202,-0.001570,0.000847,-8.204307,MOVE_JOINT
0.056000,0.500733,-0.200984,0.087701,0.000211,0.000066,0.000808,-8.250599,MOVE_JOINT
0.057000,0.500731,-0.200986,0.087701,-0.000200,0.000246,0.000290,-8.392154,MOVE_JOINT
0.058000,0.500728,-0.200985,0.087700,-0.000665,0.000728,-0.000318,-8.505400,MOVE_JOINT
0.059000,0.500731,-0.200983,0.087704,0.000557,0.001757,0.000812,-8.606118,MOVE_JOINT
0.060000,0.500727,-0.200986,0.087701,-0.001328,0.000617,-0.000652,-8.686693,MOVE_JOINT
0.061000,0.500729,-0.200985,0.087704,0.000126,0.000998,0.000542,-8.751152,MOVE_JOINT
0.062000,0.500729,-0.200987,0.087705,-0.000155,0.000552,0.000496,-8.781589,MOVE_JOINT
0.063000,0.500728,-0.200986,0.087707,0.000103,0.000434,0.000784,-8.805939,MOVE_JOINT
0.064000,0.500729,-0.200983,0.087708,0.000633,0.001967,0.001026,-8.682953,MOVE_JOINT
0.065000,0.500725,-0.200984,0.087707,-0.000229,0.001826,0.000527,-8.584564,MOVE_JOINT
0.066000,0.500729,-0.200983,0.087712,0.001245,0.001865,0.001822,-8.505851,MOVE_JOINT
0.067000,0.500730,-0.200979,0.087712,0.001067,0.003039,0.001316,-8.423317,MOVE_JOINT
0.068000,0.500728,-0.200981,0.087713,0.000210,0.001582,0.001111,-8.357291,MOVE_JOINT
0.069000,0.500730,-0.200980,0.087715,0.001032,0.001778,0.001150,-8.375725,MOVE_JOINT
0.070000,0.500729,-0.200981,0.087716,0.001085,0.000968,0.001236,-8.390473,MOVE_JOINT
0.071000,0.500730,-0.200977,0.087718,0.000987,0.001301,0.001617,-8.402272,MOVE_JOINT
0.072000,0.500729,-0.200978,0.087718,0.001129,0.001032,0.001553,-8.516693,MOVE_JOINT
0.073000,0.500728,-0.200977,0.087718,-0.000071,0.000934,0.000502,-8.608230,MOVE_JOINT
0.074000,0.500731,-0.200977,0.087722,0.000191,0.001161,0.001254,-8.681460,MOVE_JOINT
0.075000,0.500729,-0.200977,0.087722,-0.001033,0.000454,0.000384,-8.765433,MOVE_JOINT
0.076000,0.500731,-0.200979,0.087724,0.000041,-0.000280,0.001148,-8.832611,MOVE_JOINT
0.077000,0.500727,-0.200982,0.087724,-0.000770,-0.001384,0.000992,-8.962162,MOVE_JOINT
0.078000,0.500731,-0.200977,0.087727,0.000399,0.000252,0.001348,-9.065803,MOVE_JOINT
0.079000,0.500729,-0.200978,0.087727,-0.001175,-0.000131,0.000458,-9.148716,MOVE_JOINT
